"","#","S","PLAYER","PO","MIN","PTS","FGM","FGA","FG%","3FGM","3FGA","3FG%","FTM","FTA","FT%","OR","DR","TR","AS","TO","ST","BS","BSR","F","FD","DUNK","EFF","SHEDULEKEY","TEAM"
"985",5,"","柳川 龍之介柳川","SF","25:49",11,5,8,"62.5%",1,3,"33.3%",0,0,"-",1,0,1,3,2,0,0,0,3,1,0,10,"3548","金沢"
"986",6,"〇","木田 貴明木田","SF","30:18",7,2,11,"18.2%",0,7,"0.0%",3,4,"75.0%",1,2,3,1,2,1,0,0,4,3,0,0,"3548","金沢"
"987",7,"","井上 裕介井上","PF","21:48",11,3,10,"30.0%",3,5,"60.0%",2,2,"100.0%",1,2,3,1,0,1,0,1,3,1,0,9,"3548","金沢"
"988",13,"〇","本間 遼太郎本間","PG/SG","22:44",0,0,4,"0.0%",0,3,"0.0%",0,0,"-",0,2,2,1,0,0,0,1,3,1,0,-1,"3548","金沢"
"989",21,"","鈴木 豊鈴木","SF/PF","03:17",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,"3548","金沢"
"990",22,"","武田 倫太郎武田","PG/SG","08:00",2,1,3,"33.3%",0,1,"0.0%",0,0,"-",0,1,1,1,0,0,0,1,2,1,0,2,"3548","金沢"
"991",33,"","与那嶺 翼与那嶺","PG","09:16",0,0,0,"-",0,0,"-",0,0,"-",0,2,2,0,0,0,0,0,0,0,0,2,"3548","金沢"
"992",38,"〇","井手 勇次井手","SG/SF","19:24",2,1,4,"25.0%",0,3,"0.0%",0,0,"-",0,3,3,3,2,2,0,0,0,1,0,5,"3548","金沢"
"993",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,3,3,0,2,0,0,0,0,0,0,1,"3548","金沢"
"994",NA,"","合計","","200:00",60,24,65,"36.9%",4,23,"17.4%",8,10,"80.0%",11,24,35,12,15,6,1,4,22,13,2,56,"3548","金沢"
"995",2,"〇","福澤 晃平福澤","PG/SG","30:35",19,7,15,"46.7%",5,10,"50.0%",0,0,"-",0,1,1,0,0,2,0,0,2,1,0,14,"3549","茨城"
"996",5,"","友利 健哉友利","PG","04:41",0,0,1,"0.0%",0,0,"-",0,2,"0.0%",0,0,0,1,1,0,0,0,0,3,0,-3,"3549","茨城"
"997",11,"","須田 昂太郎須田","SG/SF","00:34",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3549","茨城"
"998",12,"","ジャーラ 志多斗ジャーラ","C","07:40",4,2,2,"100.0%",0,0,"-",0,0,"-",2,0,2,1,2,0,0,0,2,1,0,5,"3549","茨城"
"999",14,"","髙橋 祐二髙橋","PG","20:18",4,2,4,"50.0%",0,1,"0.0%",0,0,"-",0,2,2,3,0,1,0,0,3,0,0,8,"3549","茨城"
"1000",16,"","久保田 遼久保田","PF","03:52",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,1,0,0,0,0,1,0,0,0,"3549","茨城"
"1001",21,"〇","コナー・ラマートラマート","PF","37:17",15,6,11,"54.5%",1,3,"33.3%",2,3,"66.7%",6,10,16,1,0,2,0,0,2,4,0,28,"3549","茨城"
"1002",25,"〇","平尾 充庸平尾","PG","36:02",10,3,8,"37.5%",0,3,"0.0%",4,5,"80.0%",0,3,3,11,2,3,0,0,0,4,0,19,"3549","茨城"
"1003",27,"〇","眞庭 城聖眞庭","SF","22:28",5,2,9,"22.2%",0,4,"0.0%",1,2,"50.0%",0,3,3,0,1,0,0,0,3,3,0,-1,"3549","茨城"
"1004",33,"〇","カール・バプティストバプティスト","PF","30:50",18,6,14,"42.9%",0,3,"0.0%",6,8,"75.0%",2,9,11,1,4,1,3,1,2,4,3,20,"3549","茨城"
"1005",55,"","横尾 達泰横尾","SG/SF","05:43",0,0,1,"0.0%",0,0,"-",0,0,"-",0,0,0,1,0,1,0,0,0,0,0,1,"3549","茨城"
"1006",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,0,2,0,2,0,0,0,0,0,0,0,"3549","茨城"
"1007",NA,"","合計","","200:00",75,28,66,"42.4%",6,25,"24.0%",13,20,"65.0%",12,28,40,20,12,10,3,1,15,20,3,91,"3549","茨城"
"1008",1,"〇","デンゼル・ボウルズボウルズ","PF","33:36",22,9,17,"52.9%",0,0,"-",4,4,"100.0%",3,7,10,2,1,0,0,0,3,6,3,25,"3549","金沢"
"1009",2,"","八幡 圭祐八幡","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3549","金沢"
"1010",3,"〇","ライアン・リードリード","PF","30:04",16,8,16,"50.0%",0,2,"0.0%",0,0,"-",1,6,7,5,4,0,1,1,1,0,0,17,"3549","金沢"
"1011",5,"","柳川 龍之介柳川","SF","27:05",2,1,5,"20.0%",0,4,"0.0%",0,0,"-",0,2,2,1,4,1,0,0,1,0,0,-2,"3549","金沢"
"1012",6,"〇","木田 貴明木田","SF","18:24",8,3,8,"37.5%",0,4,"0.0%",2,3,"66.7%",0,2,2,1,1,2,0,1,2,4,0,6,"3549","金沢"
"1013",7,"","井上 裕介井上","PF","16:20",4,2,7,"28.6%",0,3,"0.0%",0,0,"-",1,2,3,1,3,0,0,0,2,0,0,0,"3549","金沢"
"1014",13,"〇","本間 遼太郎本間","PG/SG","09:25",2,1,1,"100.0%",0,0,"-",0,0,"-",0,3,3,0,0,1,0,0,1,1,0,6,"3549","金沢"
"1015",21,"","鈴木 豊鈴木","SF/PF","13:09",0,0,0,"-",0,0,"-",0,0,"-",1,0,1,1,0,1,0,0,3,0,0,3,"3549","金沢"
"1016",22,"","武田 倫太郎武田","PG/SG","18:09",6,2,4,"50.0%",1,1,"100.0%",1,1,"100.0%",0,0,0,3,0,1,0,1,5,2,0,8,"3549","金沢"
"1017",33,"","与那嶺 翼与那嶺","PG","12:26",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,1,1,0,0,0,0,0,0,-2,"3549","金沢"
"1018",38,"〇","井手 勇次井手","SG/SF","21:22",4,1,5,"20.0%",0,4,"0.0%",2,2,"100.0%",0,4,4,3,1,0,0,0,2,2,0,6,"3549","金沢"
"1019",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",4,0,4,0,0,0,0,0,0,0,0,4,"3549","金沢"
"1020",NA,"","合計","","200:00",64,27,65,"41.5%",1,19,"5.3%",9,10,"90.0%",10,26,36,18,15,6,1,3,20,15,3,71,"3549","金沢"
"1021",0,"〇","楯 昌宗楯","PG","25:18",11,4,11,"36.4%",1,6,"16.7%",2,2,"100.0%",0,5,5,3,1,2,0,0,3,1,0,13,"3578","愛媛"
"1022",2,"〇","堤 啓士朗堤","PG","18:22",0,0,1,"0.0%",0,0,"-",0,0,"-",0,4,4,4,1,1,0,0,2,0,0,7,"3578","愛媛"
"1023",3,"〇","コーリー・ジョンソンジョンソン","PF","36:05",21,8,14,"57.1%",1,4,"25.0%",4,4,"100.0%",2,8,10,3,3,1,0,0,2,4,1,26,"3578","愛媛"
"1024",8,"","加藤 悠三加藤","SG","03:34",3,1,4,"25.0%",1,4,"25.0%",0,0,"-",0,1,1,0,0,0,0,0,0,0,0,1,"3578","愛媛"
"1025",9,"","矢代 雪次郎矢代","PG/SG","04:35",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,2,0,0,0,0,1,0,0,0,"3578","愛媛"
"1026",10,"〇","アンドリュー・フィッツジェラルドフィッツジェラルド","PF","36:10",34,14,23,"60.9%",0,1,"0.0%",6,7,"85.7%",4,6,10,2,0,1,1,1,1,7,0,38,"3578","愛媛"
"1027",12,"","藤田 浩司藤田","SF","00:02",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3578","愛媛"
"1028",13,"","小原 良公小原","PG/SG","21:37",4,2,5,"40.0%",0,1,"0.0%",0,0,"-",0,3,3,0,1,0,0,0,2,0,0,3,"3578","愛媛"
"1029",16,"〇","笠原 太志笠原","SF/PF","29:00",2,1,4,"25.0%",0,1,"0.0%",0,0,"-",0,2,2,8,1,1,1,1,4,0,0,10,"3578","愛媛"
"1030",31,"","岡本 将大岡本","PG","13:46",0,0,3,"0.0%",0,2,"0.0%",0,0,"-",0,1,1,1,0,1,0,0,1,2,0,0,"3578","愛媛"
"1031",32,"","高畠 佳介高畠","SG","11:31",2,1,5,"20.0%",0,2,"0.0%",0,0,"-",0,1,1,1,0,0,0,1,3,0,0,0,"3578","愛媛"
"1032",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,2,3,0,0,0,0,0,0,0,0,3,"3578","愛媛"
"1033",NA,"","合計","","200:00",77,31,72,"43.1%",3,22,"13.6%",12,13,"92.3%",7,33,40,24,7,7,2,3,19,14,1,101,"3578","愛媛"
"1034",2,"","福澤 晃平福澤","PG/SG","17:09",1,0,4,"0.0%",0,4,"0.0%",1,2,"50.0%",0,2,2,3,1,0,0,0,2,2,0,0,"3578","茨城"
"1035",5,"","友利 健哉友利","PG","08:18",2,1,2,"50.0%",0,0,"-",0,0,"-",0,1,1,0,1,1,0,0,1,0,0,2,"3578","茨城"
"1036",11,"","須田 昂太郎須田","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3578","茨城"
"1037",12,"","ジャーラ 志多斗ジャーラ","C","24:04",5,1,4,"25.0%",0,0,"-",3,4,"75.0%",1,5,6,2,0,0,1,1,2,3,0,10,"3578","茨城"
"1038",14,"〇","髙橋 祐二髙橋","PG","22:42",10,5,8,"62.5%",0,1,"0.0%",0,0,"-",0,1,1,3,2,0,1,0,1,0,0,10,"3578","茨城"
"1039",16,"","久保田 遼久保田","PF","05:40",2,1,2,"50.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,1,"3578","茨城"
"1040",21,"〇","コナー・ラマートラマート","PF","38:33",16,7,16,"43.8%",2,7,"28.6%",0,0,"-",3,12,15,4,0,0,1,0,1,2,0,27,"3578","茨城"
"1041",25,"〇","平尾 充庸平尾","PG","35:12",15,4,13,"30.8%",3,8,"37.5%",4,6,"66.7%",1,3,4,4,1,0,0,1,0,4,0,11,"3578","茨城"
"1042",27,"〇","眞庭 城聖眞庭","SF","28:59",13,4,11,"36.4%",2,8,"25.0%",3,4,"75.0%",1,2,3,4,2,0,0,0,1,6,0,10,"3578","茨城"
"1043",33,"〇","カール・バプティストバプティスト","PF","13:49",11,4,9,"44.4%",0,1,"0.0%",3,3,"100.0%",2,4,6,0,4,0,0,0,5,2,0,8,"3578","茨城"
"1044",55,"","横尾 達泰横尾","SG/SF","05:34",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,0,0,0,1,"3578","茨城"
"1045",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,2,5,0,0,0,0,0,0,0,0,5,"3578","茨城"
"1046",NA,"","合計","","200:00",75,27,69,"39.1%",7,30,"23.3%",14,19,"73.7%",11,33,44,20,11,1,3,2,14,19,0,85,"3578","茨城"
"1047",0,"〇","楯 昌宗楯","PG","24:29",6,2,9,"22.2%",2,6,"33.3%",0,0,"-",0,1,1,2,0,0,0,0,1,0,0,2,"3579","愛媛"
"1048",2,"〇","堤 啓士朗堤","PG","12:45",0,0,3,"0.0%",0,2,"0.0%",0,0,"-",0,2,2,6,0,0,0,0,2,0,0,5,"3579","愛媛"
"1049",3,"〇","コーリー・ジョンソンジョンソン","PF","38:16",26,9,14,"64.3%",1,5,"20.0%",7,9,"77.8%",3,10,13,6,1,0,0,0,1,9,0,37,"3579","愛媛"
"1050",8,"","加藤 悠三加藤","SG","01:30",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3579","愛媛"
"1051",9,"","矢代 雪次郎矢代","PG/SG","04:12",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,-1,"3579","愛媛"
"1052",10,"〇","アンドリュー・フィッツジェラルドフィッツジェラルド","PF","36:32",28,13,23,"56.5%",0,0,"-",2,2,"100.0%",4,11,15,2,2,0,0,1,3,2,0,33,"3579","愛媛"
"1053",12,"","藤田 浩司藤田","SF","02:12",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3579","愛媛"
"1054",13,"","小原 良公小原","PG/SG","08:51",2,1,2,"50.0%",0,0,"-",0,0,"-",0,0,0,2,0,0,0,0,3,0,0,3,"3579","愛媛"
"1055",16,"〇","笠原 太志笠原","SF/PF","33:16",2,1,5,"20.0%",0,1,"0.0%",0,0,"-",0,2,2,4,2,2,0,0,2,0,0,4,"3579","愛媛"
"1056",31,"","岡本 将大岡本","PG","15:46",5,2,5,"40.0%",1,4,"25.0%",0,0,"-",1,1,2,2,1,0,0,0,1,0,0,5,"3579","愛媛"
"1057",32,"","高畠 佳介高畠","SG","22:11",13,5,10,"50.0%",3,7,"42.9%",0,0,"-",0,0,0,1,1,0,0,0,4,0,0,8,"3579","愛媛"
"1058",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,1,0,0,0,0,0,0,1,"3579","愛媛"
"1059",NA,"","合計","","200:00",82,33,72,"45.8%",7,26,"26.9%",9,11,"81.8%",9,28,37,25,8,2,0,1,18,11,0,97,"3579","愛媛"
"1060",2,"","福澤 晃平福澤","PG/SG","16:43",5,2,3,"66.7%",1,2,"50.0%",0,0,"-",0,1,1,2,1,1,0,0,1,1,0,7,"3579","茨城"
"1061",5,"","友利 健哉友利","PG","03:47",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,1,0,1,0,0,0,0,0,2,"3579","茨城"
"1062",11,"","須田 昂太郎須田","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3579","茨城"
"1063",12,"","ジャーラ 志多斗ジャーラ","C","11:07",3,1,2,"50.0%",0,0,"-",1,2,"50.0%",0,3,3,0,0,1,1,0,2,1,0,6,"3579","茨城"
"1064",14,"","髙橋 祐二髙橋","PG","34:30",2,1,4,"25.0%",0,2,"0.0%",0,0,"-",0,7,7,8,2,0,0,0,1,2,0,12,"3579","茨城"
"1065",16,"〇","久保田 遼久保田","PF","05:30",0,0,3,"0.0%",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,1,0,0,-2,"3579","茨城"
"1066",21,"〇","コナー・ラマートラマート","PF","33:13",25,10,16,"62.5%",4,7,"57.1%",1,2,"50.0%",1,7,8,3,0,0,0,0,1,3,1,29,"3579","茨城"
"1067",25,"〇","平尾 充庸平尾","PG","36:13",14,5,14,"35.7%",2,7,"28.6%",2,2,"100.0%",0,0,0,3,4,1,0,0,4,3,0,5,"3579","茨城"
"1068",27,"〇","眞庭 城聖眞庭","SF","24:05",10,4,9,"44.4%",2,6,"33.3%",0,0,"-",0,1,1,4,2,0,0,0,0,1,0,8,"3579","茨城"
"1069",33,"〇","カール・バプティストバプティスト","PF","34:52",29,12,21,"57.1%",0,0,"-",5,7,"71.4%",10,8,18,2,1,1,0,0,1,7,3,38,"3579","茨城"
"1070",55,"","横尾 達泰横尾","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3579","茨城"
"1071",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,2,3,0,0,0,0,0,0,0,0,3,"3579","茨城"
"1072",NA,"","合計","","200:00",88,35,72,"48.6%",9,24,"37.5%",9,13,"69.2%",12,30,42,23,10,5,1,0,11,18,4,108,"3579","茨城"
"1073",2,"","福澤 晃平福澤","PG/SG","24:28",0,0,7,"0.0%",0,4,"0.0%",0,0,"-",0,1,1,2,0,0,0,0,2,0,0,-4,"3584","茨城"
"1074",5,"","友利 健哉友利","PG","06:12",5,2,3,"66.7%",1,1,"100.0%",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,4,"3584","茨城"
"1075",11,"","須田 昂太郎須田","SG/SF","01:11",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3584","茨城"
"1076",12,"〇","ジャーラ 志多斗ジャーラ","C","25:21",1,0,2,"0.0%",0,0,"-",1,4,"25.0%",1,11,12,0,1,1,1,0,3,3,0,9,"3584","茨城"
"1077",14,"〇","髙橋 祐二髙橋","PG","36:42",7,3,9,"33.3%",1,4,"25.0%",0,0,"-",2,1,3,4,2,2,0,0,1,0,0,8,"3584","茨城"
"1078",16,"","久保田 遼久保田","PF","15:00",3,1,4,"25.0%",1,2,"50.0%",0,0,"-",0,1,1,0,3,0,1,0,1,0,0,-1,"3584","茨城"
"1079",21,"〇","コナー・ラマートラマート","PF","35:36",19,8,16,"50.0%",3,6,"50.0%",0,0,"-",4,12,16,2,3,0,1,0,3,3,0,27,"3584","茨城"
"1080",25,"〇","平尾 充庸平尾","PG","33:48",18,7,14,"50.0%",0,2,"0.0%",4,5,"80.0%",0,0,0,1,2,1,0,2,1,4,0,10,"3584","茨城"
