"","#","S","PLAYER","PO","MIN","PTS","FGM","FGA","FG%","3FGM","3FGA","3FG%","FTM","FTA","FT%","OR","DR","TR","AS","TO","ST","BS","BSR","F","FD","DUNK","EFF","SHEDULEKEY","TEAM"
"157",9,"","折茂 武彦折茂","SG","17:45",7,2,9,"22.2%",1,4,"25.0%",2,2,"100.0%",0,1,1,1,0,0,0,1,3,2,0,2,"3033","北海道"
"158",10,"","市岡 ショーン市岡","PF","04:29",1,0,0,"-",0,0,"-",1,2,"50.0%",0,0,0,0,0,0,0,0,2,1,0,0,"3033","北海道"
"159",11,"〇","桜井 良太桜井","SF","25:23",6,1,4,"25.0%",0,0,"-",4,4,"100.0%",0,3,3,1,2,0,0,1,3,3,0,5,"3033","北海道"
"160",13,"〇","デイビッド・ドブラスドブラス","C","31:49",22,10,14,"71.4%",0,1,"0.0%",2,3,"66.7%",3,6,9,1,3,0,1,1,3,6,0,25,"3033","北海道"
"161",15,"〇","マーク・トラソリーニトラソリーニ","PF/C","33:37",15,7,18,"38.9%",1,6,"16.7%",0,0,"-",3,6,9,0,1,1,0,1,2,1,2,13,"3033","北海道"
"162",17,"","川邉 亮平川邉","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3033","北海道"
"163",23,"","野口 大介野口","PF","10:05",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,1,0,0,0,0,1,1,0,-1,"3033","北海道"
"164",32,"〇","松島 良豪松島","PG","22:53",4,2,4,"50.0%",0,0,"-",0,0,"-",0,1,1,7,0,0,0,0,3,0,0,10,"3033","北海道"
"165",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",4,3,7,0,0,0,0,0,0,0,0,7,"3033","北海道"
"166",NA,"","合計","","200:00",72,29,65,"44.6%",5,19,"26.3%",9,11,"81.8%",11,24,35,19,7,2,1,4,22,17,2,84,"3033","北海道"
"167",0,"","田臥 勇太田臥","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3034","栃木"
"168",4,"〇","ジェフ・ギブスギブス","PF/C","25:35",10,4,10,"40.0%",0,0,"-",2,3,"66.7%",1,3,4,2,2,0,0,1,4,3,0,7,"3034","栃木"
"169",9,"〇","遠藤 祐亮遠藤","PG/SG","25:19",7,2,6,"33.3%",1,2,"50.0%",2,2,"100.0%",1,2,3,1,1,0,0,0,1,1,0,6,"3034","栃木"
"170",10,"","竹内 公輔竹内","PF/C","20:50",12,3,5,"60.0%",1,1,"100.0%",5,6,"83.3%",2,1,3,1,0,0,0,0,0,5,0,13,"3034","栃木"
"171",11,"","田原 隆徳田原","SG","09:22",3,1,2,"50.0%",1,2,"50.0%",0,0,"-",0,0,0,0,0,1,0,0,0,0,0,3,"3034","栃木"
"172",13,"〇","渡邉 裕規渡邉","PG","27:28",5,1,5,"20.0%",0,3,"0.0%",3,3,"100.0%",0,3,3,6,1,0,0,0,2,1,0,9,"3034","栃木"
"173",18,"〇","鵤 誠司鵤","PG","27:19",14,5,11,"45.5%",2,4,"50.0%",2,4,"50.0%",0,1,1,4,1,1,1,0,2,4,0,12,"3034","栃木"
"174",21,"","橋本 晃佑橋本","PF/C","08:05",3,1,6,"16.7%",1,3,"33.3%",0,0,"-",0,1,1,1,0,0,0,0,0,1,0,0,"3034","栃木"
"175",22,"〇","ライアン・ロシターロシター","PF/C","30:39",20,8,13,"61.5%",0,1,"0.0%",4,11,"36.4%",9,5,14,4,0,4,2,1,1,8,1,32,"3034","栃木"
"176",24,"","栗原 貴宏栗原","SF","13:11",2,0,2,"0.0%",0,2,"0.0%",2,2,"100.0%",1,1,2,1,1,2,1,0,0,1,0,5,"3034","栃木"
"177",25,"","エリック・ロバーツロバーツ","SG","00:26",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3034","栃木"
"178",30,"","山崎 稜山崎","SG","11:46",3,1,4,"25.0%",0,3,"0.0%",1,1,"100.0%",1,1,2,1,1,1,0,0,0,1,0,3,"3034","栃木"
"179",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,1,3,0,2,0,0,0,0,0,0,1,"3034","栃木"
"180",NA,"","合計","","200:00",79,26,64,"40.6%",6,21,"28.6%",21,32,"65.6%",17,19,36,21,9,9,4,2,10,25,1,91,"3034","栃木"
"181",0,"","溝口 秀人溝口","SG","08:03",2,0,0,"-",0,0,"-",2,3,"66.7%",0,1,1,1,1,0,0,0,2,1,0,2,"3034","北海道"
"182",1,"","関野 剛平関野","SG/SF","04:39",0,0,3,"0.0%",0,2,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,-3,"3034","北海道"
"183",2,"","山本 柊輔山本","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3034","北海道"
"184",8,"〇","多嶋 朝飛多嶋","PG","31:32",10,4,5,"80.0%",2,2,"100.0%",0,0,"-",0,0,0,4,2,0,0,0,3,1,0,11,"3034","北海道"
"185",9,"","折茂 武彦折茂","SG","08:46",0,0,2,"0.0%",0,0,"-",0,0,"-",0,0,0,2,1,1,0,1,0,0,0,0,"3034","北海道"
"186",10,"","市岡 ショーン市岡","PF","08:21",4,2,3,"66.7%",0,0,"-",0,0,"-",2,3,5,0,0,0,1,0,3,0,0,9,"3034","北海道"
"187",11,"〇","桜井 良太桜井","SF","30:27",6,2,4,"50.0%",2,3,"66.7%",0,0,"-",0,0,0,4,4,2,0,0,4,3,0,6,"3034","北海道"
"188",13,"〇","デイビッド・ドブラスドブラス","C","32:56",23,10,15,"66.7%",0,0,"-",3,3,"100.0%",0,8,8,3,5,0,0,2,4,5,1,24,"3034","北海道"
"189",15,"〇","マーク・トラソリーニトラソリーニ","PF/C","35:43",10,5,14,"35.7%",0,4,"0.0%",0,0,"-",1,8,9,4,2,0,1,0,1,0,0,13,"3034","北海道"
"190",17,"","川邉 亮平川邉","SF","11:43",5,2,4,"50.0%",1,1,"100.0%",0,0,"-",0,2,2,2,0,0,0,1,3,0,0,7,"3034","北海道"
"191",23,"","野口 大介野口","PF","03:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3034","北海道"
"192",32,"〇","松島 良豪松島","PG","24:50",10,4,7,"57.1%",2,3,"66.7%",0,0,"-",0,1,1,5,0,0,0,0,4,0,0,13,"3034","北海道"
"193",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,2,5,0,1,0,0,0,1,0,0,4,"3034","北海道"
"194",NA,"","合計","","200:00",70,29,57,"50.9%",7,15,"46.7%",5,6,"83.3%",6,25,31,25,16,3,2,4,26,10,1,86,"3034","北海道"
"195",7,"","野本 建吾野本","SF/PF","12:04",3,1,5,"20.0%",0,2,"0.0%",1,1,"100.0%",1,4,5,0,2,0,0,0,3,1,0,2,"2988","秋田"
"196",8,"","下山 大地下山","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"2988","秋田"
"197",9,"〇","白濱 僚祐白濱","SF","19:25",2,1,4,"25.0%",0,1,"0.0%",0,0,"-",0,1,1,0,0,0,0,0,3,0,0,0,"2988","秋田"
"198",13,"","成田 正弘成田","PG","11:11",5,2,5,"40.0%",1,2,"50.0%",0,0,"-",1,0,1,2,0,2,0,0,2,0,0,7,"2988","秋田"
"199",15,"","下山 貴裕下山","PF","08:17",0,0,2,"0.0%",0,0,"-",0,0,"-",0,0,0,1,0,0,0,0,2,0,0,-1,"2988","秋田"
"200",17,"〇","中山 拓哉中山","PG/SG","32:16",10,3,11,"27.3%",0,1,"0.0%",4,7,"57.1%",3,2,5,8,2,5,0,1,3,10,0,15,"2988","秋田"
"201",24,"〇","保岡 龍斗保岡","SG","24:32",3,1,6,"16.7%",1,3,"33.3%",0,0,"-",0,1,1,1,0,0,0,0,3,1,0,0,"2988","秋田"
"202",33,"","俊野 達彦俊野","PG/SG","12:55",2,1,3,"33.3%",0,1,"0.0%",0,0,"-",0,0,0,1,1,0,0,1,2,0,0,0,"2988","秋田"
"203",34,"","小野寺 祥太小野寺","PG","22:50",18,7,9,"77.8%",1,1,"100.0%",3,4,"75.0%",1,0,1,2,3,1,0,0,4,4,0,16,"2988","秋田"
"204",40,"〇","ジャスティン・キーナンキーナン","PF/C","24:48",15,6,11,"54.5%",1,3,"33.3%",2,4,"50.0%",1,6,7,1,3,0,0,0,5,2,0,13,"2988","秋田"
"205",43,"〇","カディーム・コールビーコールビー","PF/C","28:31",9,3,6,"50.0%",0,0,"-",3,6,"50.0%",2,6,8,1,2,2,3,0,3,4,1,15,"2988","秋田"
"206",55,"","谷口 大智谷口","PF/C","03:11",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"2988","秋田"
"207",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,3,4,0,1,0,0,0,0,0,0,3,"2988","秋田"
"208",NA,"","合計","","200:00",67,25,62,"40.3%",4,14,"28.6%",13,22,"59.1%",10,23,33,17,14,10,3,2,30,22,1,70,"2988","秋田"
"209",0,"","石崎 巧石崎","PG/SG","05:34",0,0,2,"0.0%",0,2,"0.0%",0,0,"-",0,0,0,0,1,1,0,0,1,0,0,-2,"2988","琉球"
"210",1,"","橋本 竜馬橋本","PG","15:34",5,1,1,"100.0%",1,1,"100.0%",2,2,"100.0%",2,0,2,2,2,0,0,0,3,2,0,7,"2988","琉球"
"211",3,"〇","並里 成並里","PG","25:53",10,4,7,"57.1%",0,1,"0.0%",2,3,"66.7%",1,4,5,13,5,2,0,1,3,6,0,21,"2988","琉球"
"212",6,"","金城　茂之金城","SG/SF","01:38",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"2988","琉球"
"213",11,"","須田 侑太郎須田","SG/SF","17:28",4,2,5,"40.0%",0,2,"0.0%",0,2,"0.0%",1,1,2,0,0,0,0,0,2,1,0,1,"2988","琉球"
"214",12,"〇","ジェフ・エアーズエアーズ","PF","31:28",17,7,11,"63.6%",0,2,"0.0%",3,3,"100.0%",0,6,6,3,1,0,0,0,2,5,2,21,"2988","琉球"
"215",14,"〇","岸本 隆一岸本","PG/SG","27:00",11,4,7,"57.1%",3,5,"60.0%",0,2,"0.0%",0,6,6,4,3,0,0,0,2,3,0,13,"2988","琉球"
"216",21,"","寒竹 隼人寒竹","SF/PF","04:42",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,2,0,0,0,1,0,0,-3,"2988","琉球"
"217",24,"","田代 直希田代","SF","08:19",8,2,2,"100.0%",0,0,"-",4,4,"100.0%",0,0,0,1,0,0,0,0,2,2,0,9,"2988","琉球"
"218",40,"〇","ジョシュ・スコットスコット","C","33:11",20,7,7,"100.0%",0,0,"-",6,9,"66.7%",1,3,4,2,0,2,1,0,2,8,0,26,"2988","琉球"
"219",51,"〇","古川 孝敏古川","SF","29:13",9,3,9,"33.3%",1,3,"33.3%",2,4,"50.0%",0,4,4,0,1,2,1,2,4,3,0,7,"2988","琉球"
"220",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,4,4,0,0,0,0,0,0,0,0,4,"2988","琉球"
"221",NA,"","合計","","200:00",84,30,52,"57.7%",5,17,"29.4%",19,29,"65.5%",5,28,33,25,15,7,2,3,22,30,2,104,"2988","琉球"
"222",7,"","野本 建吾野本","SF/PF","09:34",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",3,2,5,1,2,0,0,1,1,2,0,2,"2989","秋田"
"223",8,"","下山 大地下山","SG","17:21",8,3,11,"27.3%",2,8,"25.0%",0,0,"-",0,1,1,0,0,0,0,0,1,0,0,1,"2989","秋田"
"224",9,"","白濱 僚祐白濱","SF","11:13",3,1,5,"20.0%",1,3,"33.3%",0,0,"-",0,1,1,0,1,0,0,1,2,2,0,-1,"2989","秋田"
"225",13,"","成田 正弘成田","PG","17:03",8,2,6,"33.3%",2,5,"40.0%",2,4,"50.0%",0,1,1,2,2,2,0,0,4,4,0,5,"2989","秋田"
"226",15,"","下山 貴裕下山","PF","06:12",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,1,0,0,0,3,0,0,1,"2989","秋田"
"227",17,"〇","中山 拓哉中山","PG/SG","32:01",6,3,6,"50.0%",0,1,"0.0%",0,0,"-",2,1,3,11,5,1,0,0,2,0,0,13,"2989","秋田"
"228",24,"〇","保岡 龍斗保岡","SG","15:44",3,1,5,"20.0%",1,3,"33.3%",0,0,"-",1,2,3,1,0,0,0,1,3,0,0,3,"2989","秋田"
"229",33,"","俊野 達彦俊野","PG/SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"2989","秋田"
"230",34,"〇","小野寺 祥太小野寺","PG","26:52",17,6,11,"54.5%",4,8,"50.0%",1,1,"100.0%",2,2,4,3,0,2,0,1,4,3,0,21,"2989","秋田"
"231",40,"〇","ジャスティン・キーナンキーナン","PF/C","26:06",15,5,8,"62.5%",1,2,"50.0%",4,6,"66.7%",1,6,7,1,3,0,1,0,3,7,0,16,"2989","秋田"
"232",43,"〇","カディーム・コールビーコールビー","PF/C","27:14",6,1,4,"25.0%",0,0,"-",4,6,"66.7%",2,5,7,0,3,1,5,0,4,4,0,11,"2989","秋田"
"233",55,"","谷口 大智谷口","PF/C","10:40",0,0,5,"0.0%",0,4,"0.0%",0,0,"-",0,1,1,0,0,0,0,0,1,0,0,-4,"2989","秋田"
"234",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,3,5,0,0,0,0,0,0,0,0,5,"2989","秋田"
"235",NA,"","合計","","200:00",66,22,63,"34.9%",11,35,"31.4%",11,17,"64.7%",14,26,40,19,17,6,6,4,28,22,0,73,"2989","秋田"
"236",0,"","石崎 巧石崎","PG/SG","01:57",1,0,0,"-",0,0,"-",1,2,"50.0%",0,0,0,0,0,0,0,0,0,1,0,0,"2989","琉球"
"237",1,"","橋本 竜馬橋本","PG","17:17",4,1,4,"25.0%",1,4,"25.0%",1,2,"50.0%",0,0,0,1,2,2,0,0,4,1,0,1,"2989","琉球"
"238",3,"〇","並里 成並里","PG","31:21",17,5,9,"55.6%",0,1,"0.0%",7,7,"100.0%",2,3,5,8,1,3,0,2,1,9,0,28,"2989","琉球"
"239",6,"","金城　茂之金城","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"2989","琉球"
"240",11,"","須田 侑太郎須田","SG/SF","20:57",7,1,5,"20.0%",1,4,"25.0%",4,6,"66.7%",3,1,4,1,2,0,0,0,4,4,0,4,"2989","琉球"
"241",12,"〇","ジェフ・エアーズエアーズ","PF","17:52",4,1,5,"20.0%",0,1,"0.0%",2,2,"100.0%",2,4,6,0,0,0,1,1,4,1,0,7,"2989","琉球"
"242",14,"〇","岸本 隆一岸本","PG/SG","28:42",9,3,11,"27.3%",3,7,"42.9%",0,0,"-",1,3,4,3,3,2,0,1,3,1,0,7,"2989","琉球"
"243",21,"","寒竹 隼人寒竹","SF/PF","00:50",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,0,0,0,1,"2989","琉球"
"244",24,"","田代 直希田代","SF","10:54",6,2,3,"66.7%",2,3,"66.7%",0,0,"-",3,2,5,1,1,0,0,0,1,0,0,10,"2989","琉球"
"245",40,"〇","ジョシュ・スコットスコット","C","33:50",13,4,8,"50.0%",0,0,"-",5,7,"71.4%",0,10,10,1,3,1,1,1,3,8,1,17,"2989","琉球"
"246",51,"〇","古川 孝敏古川","SF","36:20",10,4,14,"28.6%",1,7,"14.3%",1,2,"50.0%",0,2,2,0,1,2,2,1,2,3,0,4,"2989","琉球"
"247",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",4,4,8,0,0,0,0,0,0,0,0,8,"2989","琉球"
"248",NA,"","合計","","200:00",71,21,59,"35.6%",8,27,"29.6%",21,28,"75.0%",15,30,45,15,13,10,4,6,22,28,1,87,"2989","琉球"
"249",2,"","山口 祐希山口","PG","04:12",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,1,1,0,0,0,1,0,0,0,"3012","新潟"
"250",3,"〇","柏木 真介柏木","PG","24:41",7,3,8,"37.5%",1,3,"33.3%",0,0,"-",2,2,4,4,2,4,0,1,1,4,0,12,"3012","新潟"
"251",7,"〇","五十嵐 圭五十嵐","PG","31:02",13,3,9,"33.3%",2,8,"25.0%",5,6,"83.3%",0,1,1,5,2,0,0,0,4,3,0,10,"3012","新潟"
"252",11,"","鵜澤 潤鵜澤","PF","11:18",5,2,3,"66.7%",0,1,"0.0%",1,1,"100.0%",1,1,2,0,0,0,0,0,3,1,0,6,"3012","新潟"
"253",14,"","石井 峻平石井","SG/SF","02:18",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3012","新潟"
"254",16,"〇","渡辺 竜之佑渡辺","PG/SG","19:30",8,4,9,"44.4%",0,0,"-",0,0,"-",4,3,7,3,1,1,1,1,3,0,0,14,"3012","新潟"
"255",18,"","森井 健太森井","PG","19:41",6,0,5,"0.0%",0,2,"0.0%",6,6,"100.0%",1,1,2,3,1,2,0,0,3,5,0,7,"3012","新潟"
"256",22,"","上江田 勇樹上江田","SG/SF","11:36",2,1,6,"16.7%",0,2,"0.0%",0,0,"-",3,0,3,0,0,0,0,0,1,3,0,0,"3012","新潟"
"257",32,"","池田 雄一池田","SF","13:14",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",2,1,3,0,2,0,0,0,0,0,0,0,"3012","新潟"
"258",34,"〇","ラモント・ハミルトンハミルトン","PF/C","30:27",14,6,9,"66.7%",0,0,"-",2,6,"33.3%",1,9,10,1,4,2,3,0,5,4,3,19,"3012","新潟"
"259",54,"〇","ダバンテ・ガードナーガードナー","C","32:01",29,8,13,"61.5%",1,3,"33.3%",12,16,"75.0%",4,6,10,0,1,2,1,0,4,12,1,32,"3012","新潟"
"260",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,2,0,0,0,0,0,0,-1,"3012","新潟"
"261",NA,"","合計","","200:00",84,27,63,"42.9%",4,20,"20.0%",26,35,"74.3%",18,25,43,17,16,11,5,2,25,32,4,99,"3012","新潟"
"262",7,"","野本 建吾野本","SF/PF","03:50",3,1,1,"100.0%",0,0,"-",1,2,"50.0%",0,0,0,0,1,0,0,0,2,1,0,1,"3012","秋田"
"263",8,"","下山 大地下山","SG","20:58",10,4,8,"50.0%",2,5,"40.0%",0,0,"-",0,0,0,1,0,0,0,0,2,0,0,7,"3012","秋田"
"264",9,"","白濱 僚祐白濱","SF","13:32",2,1,2,"50.0%",0,1,"0.0%",0,0,"-",0,1,1,2,0,0,0,0,1,0,0,4,"3012","秋田"
"265",13,"〇","成田 正弘成田","PG","13:38",0,0,3,"0.0%",0,1,"0.0%",0,0,"-",1,2,3,2,1,0,0,0,3,0,0,1,"3012","秋田"
"266",15,"","下山 貴裕下山","PF","06:10",2,1,2,"50.0%",0,0,"-",0,0,"-",0,2,2,0,0,0,0,0,2,0,0,3,"3012","秋田"
"267",17,"〇","中山 拓哉中山","PG/SG","35:18",13,3,8,"37.5%",0,0,"-",7,12,"58.3%",3,3,6,5,4,3,0,2,3,7,0,13,"3012","秋田"
"268",24,"","保岡 龍斗保岡","SG","08:40",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,2,0,0,-2,"3012","秋田"
"269",33,"","俊野 達彦俊野","PG/SG","10:36",0,0,2,"0.0%",0,0,"-",0,0,"-",0,0,0,1,3,1,0,0,3,0,0,-3,"3012","秋田"
"270",34,"〇","小野寺 祥太小野寺","PG","25:52",2,1,5,"20.0%",0,0,"-",0,0,"-",0,0,0,5,2,0,0,2,2,3,0,1,"3012","秋田"
"271",40,"〇","ジャスティン・キーナンキーナン","PF/C","24:31",28,9,18,"50.0%",0,3,"0.0%",10,13,"76.9%",4,6,10,0,2,1,0,1,3,11,2,25,"3012","秋田"
"272",43,"〇","カディーム・コールビーコールビー","PF/C","24:24",5,2,5,"40.0%",0,0,"-",1,2,"50.0%",4,4,8,2,3,0,2,0,4,1,0,10,"3012","秋田"
"273",55,"","谷口 大智谷口","PF/C","12:31",9,3,6,"50.0%",3,6,"50.0%",0,0,"-",1,4,5,0,1,1,0,0,5,1,0,11,"3012","秋田"
"274",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",4,1,5,0,1,0,0,0,0,0,0,4,"3012","秋田"
"275",NA,"","合計","","200:00",74,25,62,"40.3%",5,17,"29.4%",19,29,"65.5%",17,23,40,18,18,6,2,5,32,24,2,75,"3012","秋田"
"276",2,"","山口 祐希山口","PG","03:06",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,"3013","新潟"
"277",3,"〇","柏木 真介柏木","PG","30:44",5,1,6,"16.7%",1,5,"20.0%",2,2,"100.0%",0,2,2,2,5,1,0,1,3,3,0,0,"3013","新潟"
"278",7,"〇","五十嵐 圭五十嵐","PG","27:00",11,3,7,"42.9%",1,4,"25.0%",4,5,"80.0%",1,1,2,6,2,0,0,0,3,4,0,12,"3013","新潟"
"279",11,"","鵜澤 潤鵜澤","PF","05:55",0,0,3,"0.0%",0,1,"0.0%",0,0,"-",0,2,2,1,0,0,0,0,1,0,0,0,"3013","新潟"
"280",14,"","石井 峻平石井","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3013","新潟"
"281",16,"〇","渡辺 竜之佑渡辺","PG/SG","20:26",6,3,3,"100.0%",0,0,"-",0,0,"-",0,3,3,1,1,0,0,0,1,1,0,9,"3013","新潟"
"282",18,"","森井 健太森井","PG","19:10",2,1,5,"20.0%",0,2,"0.0%",0,0,"-",1,1,2,6,1,1,0,2,3,0,0,6,"3013","新潟"
"283",22,"","上江田 勇樹上江田","SG/SF","09:23",6,2,5,"40.0%",0,1,"0.0%",2,2,"100.0%",0,0,0,0,0,0,0,0,3,1,0,3,"3013","新潟"
"284",32,"","池田 雄一池田","SF","16:04",16,5,6,"83.3%",5,6,"83.3%",1,1,"100.0%",0,1,1,2,0,2,0,0,0,1,0,20,"3013","新潟"
"285",34,"〇","ラモント・ハミルトンハミルトン","PF/C","33:49",25,8,9,"88.9%",1,2,"50.0%",8,12,"66.7%",0,10,10,4,2,1,3,0,4,9,1,36,"3013","新潟"
"286",54,"〇","ダバンテ・ガードナーガードナー","C","34:23",33,11,15,"73.3%",0,2,"0.0%",11,14,"78.6%",3,4,7,7,4,2,0,0,4,11,0,38,"3013","新潟"
"287",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,1,4,0,1,0,0,0,0,0,0,3,"3013","新潟"
"288",NA,"","合計","","200:00",104,34,59,"57.6%",8,23,"34.8%",28,36,"77.8%",8,25,33,29,16,7,3,3,23,30,1,127,"3013","新潟"
"289",7,"〇","野本 建吾野本","SF/PF","16:56",7,3,5,"60.0%",0,0,"-",1,1,"100.0%",0,0,0,4,1,4,0,0,4,2,0,12,"3013","秋田"
"290",8,"","下山 大地下山","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3013","秋田"
"291",9,"","白濱 僚祐白濱","SF","25:19",11,3,7,"42.9%",0,2,"0.0%",5,5,"100.0%",0,1,1,2,0,2,1,0,5,4,0,13,"3013","秋田"
"292",13,"","成田 正弘成田","PG","16:00",10,1,4,"25.0%",1,4,"25.0%",7,8,"87.5%",0,2,2,0,2,1,0,0,1,3,0,7,"3013","秋田"
"293",15,"","下山 貴裕下山","PF","09:33",2,1,1,"100.0%",0,0,"-",0,0,"-",0,1,1,0,1,0,0,0,3,0,0,2,"3013","秋田"
"294",17,"〇","中山 拓哉中山","PG/SG","33:15",10,2,8,"25.0%",2,4,"50.0%",4,4,"100.0%",3,3,6,6,2,1,0,0,1,3,0,15,"3013","秋田"
"295",24,"〇","保岡 龍斗保岡","SG","03:51",0,0,1,"0.0%",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,2,0,0,0,"3013","秋田"
"296",28,"","ニカ・ウィリアムスウィリアムス","C","23:37",13,5,11,"45.5%",0,0,"-",3,4,"75.0%",4,4,8,2,4,0,0,1,4,6,0,12,"3013","秋田"
"297",33,"","俊野 達彦俊野","PG/SG","08:45",0,0,5,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,1,0,1,1,0,0,-4,"3013","秋田"
"298",34,"〇","小野寺 祥太小野寺","PG","32:50",9,3,7,"42.9%",1,2,"50.0%",2,2,"100.0%",0,1,1,3,2,0,0,0,1,2,0,7,"3013","秋田"
"299",43,"〇","カディーム・コールビーコールビー","PF/C","15:51",14,5,8,"62.5%",0,0,"-",4,4,"100.0%",4,5,9,1,0,2,2,1,5,3,1,25,"3013","秋田"
"300",55,"","谷口 大智谷口","PF/C","14:03",16,6,10,"60.0%",4,8,"50.0%",0,0,"-",1,0,1,0,0,0,0,0,3,0,0,13,"3013","秋田"
"301",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,0,0,0,0,1,0,0,2,"3013","秋田"
"302",NA,"","合計","","200:00",92,29,67,"43.3%",8,21,"38.1%",26,28,"92.9%",13,19,32,18,12,11,3,3,31,23,1,104,"3013","秋田"
"303",0,"〇","満原 優樹満原","PF/C","19:19",1,0,5,"0.0%",0,2,"0.0%",1,2,"50.0%",1,3,4,0,0,1,0,0,4,1,0,0,"3024","SR渋谷"
"304",1,"","清水 太志郎清水","PG/SG","06:05",0,0,2,"0.0%",0,2,"0.0%",0,0,"-",1,1,2,0,0,0,0,0,0,0,0,0,"3024","SR渋谷"
"305",2,"","秋葉 真司秋葉","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3024","SR渋谷"
"306",3,"","ファイ サンバファイ","C","15:51",3,1,4,"25.0%",1,2,"50.0%",0,0,"-",0,1,1,1,1,0,0,0,5,0,0,1,"3024","SR渋谷"
"307",6,"〇","ロバート・サクレサクレ","C","35:06",8,3,11,"27.3%",0,1,"0.0%",2,4,"50.0%",1,10,11,0,3,0,2,1,0,3,1,8,"3024","SR渋谷"
"308",7,"","伊藤 駿伊藤","PG","09:05",4,2,3,"66.7%",0,0,"-",0,0,"-",0,0,0,1,1,0,0,0,1,0,0,3,"3024","SR渋谷"
"309",9,"〇","ベンドラメ 礼生ベンドラメ","PG","31:29",16,6,14,"42.9%",1,3,"33.3%",3,4,"75.0%",2,0,2,4,3,2,0,1,1,5,0,12,"3024","SR渋谷"
"310",14,"","杉浦 佑成杉浦","SF","14:23",9,3,6,"50.0%",3,5,"60.0%",0,0,"-",1,0,1,0,2,0,0,0,2,0,0,5,"3024","SR渋谷"
"311",22,"","長谷川 智也長谷川","SG","04:49",0,0,1,"0.0%",0,0,"-",0,0,"-",0,1,1,0,0,0,0,1,2,0,0,0,"3024","SR渋谷"
"312",24,"","広瀬 健太広瀬","SF","14:08",5,2,3,"66.7%",1,2,"50.0%",0,0,"-",0,0,0,1,4,2,0,0,1,1,0,3,"3024","SR渋谷"
"313",32,"〇","山内 盛久山内","PG/SG","15:28",2,1,2,"50.0%",0,0,"-",0,0,"-",0,0,0,5,2,2,0,1,1,1,0,6,"3024","SR渋谷"
