"","#","S","PLAYER","PO","MIN","PTS","FGM","FGA","FG%","3FGM","3FGA","3FG%","FTM","FTA","FT%","OR","DR","TR","AS","TO","ST","BS","BSR","F","FD","DUNK","EFF","SHEDULEKEY","TEAM"
"1272",8,"","二ノ宮 康平二ノ宮","PG","20:23",4,2,9,"22.2%",0,3,"0.0%",0,0,"-",0,0,0,0,2,0,0,1,1,0,0,-5,"3010","滋賀"
"1273",10,"","紺野 ニズベット 翔紺野","SG/SF","05:28",1,0,0,"-",0,0,"-",1,2,"50.0%",0,2,2,0,1,0,0,0,0,1,0,1,"3010","滋賀"
"1274",22,"","樋口 大倫樋口","PF","00:52",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3010","滋賀"
"1275",24,"〇","高橋 耕陽高橋","SG/SF","32:00",19,8,18,"44.4%",0,6,"0.0%",3,3,"100.0%",0,1,1,2,3,2,0,1,1,3,0,11,"3010","滋賀"
"1276",25,"","荒尾 岳荒尾","PF","13:42",0,0,2,"0.0%",0,0,"-",0,0,"-",0,2,2,0,0,0,0,0,2,0,0,0,"3010","滋賀"
"1277",31,"〇","ガニ・ラワルラワル","PF/C","30:51",11,5,11,"45.5%",0,0,"-",1,2,"50.0%",4,4,8,2,3,0,2,0,5,4,0,13,"3010","滋賀"
"1278",32,"〇","狩野 祐介狩野","SG","29:17",13,5,10,"50.0%",3,6,"50.0%",0,0,"-",1,3,4,1,1,3,0,0,4,1,0,15,"3010","滋賀"
"1279",35,"〇","伊藤 大司伊藤","PG","18:45",3,1,6,"16.7%",1,4,"25.0%",0,0,"-",1,3,4,0,1,0,0,1,1,1,0,1,"3010","滋賀"
"1280",40,"〇","ディオール・フィッシャーフィッシャー","PF/C","34:35",11,4,8,"50.0%",0,1,"0.0%",3,3,"100.0%",4,8,12,6,2,0,2,1,4,5,0,25,"3010","滋賀"
"1281",45,"","鹿野 洵生鹿野","SF","13:15",2,1,4,"25.0%",0,2,"0.0%",0,0,"-",0,1,1,1,3,1,0,0,2,0,0,-1,"3010","滋賀"
"1282",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,4,7,0,0,0,0,0,0,0,0,7,"3010","滋賀"
"1283",NA,"","合計","","200:00",64,26,68,"38.2%",4,22,"18.2%",8,10,"80.0%",13,28,41,12,16,6,4,4,21,15,0,67,"3010","滋賀"
"1284",0,"","藤井 祐眞藤井","PG/SG","29:03",1,0,5,"0.0%",0,4,"0.0%",1,2,"50.0%",1,3,4,4,2,1,0,0,2,2,0,2,"3011","川崎"
"1285",3,"","林 翔太郎林","SF","15:57",3,1,1,"100.0%",1,1,"100.0%",0,0,"-",0,2,2,1,0,0,1,0,1,2,0,7,"3011","川崎"
"1286",4,"","青木 保憲青木","PG","01:44",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3011","川崎"
"1287",7,"〇","篠山 竜青篠山","PG","23:09",9,3,6,"50.0%",0,2,"0.0%",3,3,"100.0%",0,3,3,1,1,1,0,0,4,2,0,10,"3011","川崎"
"1288",14,"〇","辻 直人辻","SG","26:04",6,1,8,"12.5%",0,5,"0.0%",4,5,"80.0%",0,1,1,7,0,1,0,0,3,4,0,7,"3011","川崎"
"1289",18,"","鎌田 裕也鎌田","PF/C","00:39",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,2,0,0,0,"3011","川崎"
"1290",21,"〇","バーノン・マクリンマクリン","PF/C","29:24",6,3,7,"42.9%",0,0,"-",0,1,"0.0%",7,6,13,5,2,0,2,0,4,2,1,19,"3011","川崎"
"1291",22,"","ニック・ファジーカスファジーカス","C","20:49",16,5,15,"33.3%",0,2,"0.0%",6,8,"75.0%",2,6,8,3,2,0,0,1,0,4,0,13,"3011","川崎"
"1292",31,"〇","シェーン・エドワーズエドワーズ","SF/PF","29:08",16,7,15,"46.7%",1,3,"33.3%",1,6,"16.7%",2,3,5,1,1,0,0,1,4,4,1,8,"3011","川崎"
"1293",33,"〇","長谷川 技長谷川","SF","24:03",11,3,4,"75.0%",2,3,"66.7%",3,3,"100.0%",0,1,1,0,1,0,0,0,1,2,0,10,"3011","川崎"
"1294",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3011","川崎"
"1295",NA,"","合計","","200:00",68,23,61,"37.7%",4,20,"20.0%",18,28,"64.3%",12,25,37,22,9,3,3,2,21,22,2,76,"3011","川崎"
"1296",1,"","西 裕太郎西","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3011","滋賀"
"1297",8,"","二ノ宮 康平二ノ宮","PG","22:42",5,1,5,"20.0%",1,5,"20.0%",2,2,"100.0%",0,2,2,5,2,1,0,0,2,2,0,7,"3011","滋賀"
"1298",10,"","紺野 ニズベット 翔紺野","SG/SF","04:12",0,0,1,"0.0%",0,0,"-",0,0,"-",0,1,1,0,0,1,0,1,2,0,0,1,"3011","滋賀"
"1299",22,"","樋口 大倫樋口","PF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3011","滋賀"
"1300",24,"〇","高橋 耕陽高橋","SG/SF","32:01",7,3,13,"23.1%",1,4,"25.0%",0,0,"-",0,2,2,7,3,0,0,0,3,2,0,3,"3011","滋賀"
"1301",25,"〇","荒尾 岳荒尾","PF","23:35",8,4,4,"100.0%",0,0,"-",0,0,"-",2,4,6,2,0,0,0,0,3,0,0,16,"3011","滋賀"
"1302",31,"","ガニ・ラワルラワル","PF/C","27:15",30,10,14,"71.4%",0,0,"-",10,12,"83.3%",4,8,12,1,0,0,1,0,1,9,3,38,"3011","滋賀"
"1303",32,"〇","狩野 祐介狩野","SG","29:20",11,4,11,"36.4%",2,7,"28.6%",1,1,"100.0%",1,1,2,0,0,2,0,0,3,2,0,8,"3011","滋賀"
"1304",35,"〇","伊藤 大司伊藤","PG","17:51",7,2,3,"66.7%",2,3,"66.7%",1,2,"50.0%",0,1,1,4,1,2,0,0,2,1,0,11,"3011","滋賀"
"1305",40,"〇","ディオール・フィッシャーフィッシャー","PF/C","29:55",6,2,11,"18.2%",0,0,"-",2,3,"66.7%",2,10,12,2,0,0,1,2,4,3,0,11,"3011","滋賀"
"1306",45,"","鹿野 洵生鹿野","SF","13:09",6,2,2,"100.0%",0,0,"-",2,2,"100.0%",0,0,0,0,0,0,0,0,2,1,0,6,"3011","滋賀"
"1307",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,2,5,0,1,0,0,0,0,0,0,4,"3011","滋賀"
"1308",NA,"","合計","","200:00",80,28,64,"43.8%",6,19,"31.6%",18,22,"81.8%",12,31,43,21,7,6,2,3,22,20,3,105,"3011","滋賀"
"1309",0,"","藤井 祐眞藤井","PG/SG","22:49",13,5,7,"71.4%",0,2,"0.0%",3,3,"100.0%",1,5,6,3,1,0,0,0,1,7,0,19,"3025","川崎"
"1310",3,"","林 翔太郎林","SF","22:49",7,3,6,"50.0%",1,2,"50.0%",0,0,"-",0,1,1,1,0,0,1,0,0,0,0,7,"3025","川崎"
"1311",4,"","青木 保憲青木","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3025","川崎"
"1312",7,"〇","篠山 竜青篠山","PG","26:40",7,2,9,"22.2%",0,3,"0.0%",3,4,"75.0%",0,2,2,2,1,1,0,1,1,2,0,3,"3025","川崎"
"1313",14,"〇","辻 直人辻","SG","30:31",10,2,8,"25.0%",1,4,"25.0%",5,5,"100.0%",1,2,3,1,1,4,0,1,1,4,0,11,"3025","川崎"
"1314",18,"","鎌田 裕也鎌田","PF/C","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3025","川崎"
"1315",21,"〇","バーノン・マクリンマクリン","PF/C","35:06",22,9,10,"90.0%",0,0,"-",4,4,"100.0%",3,8,11,5,3,1,0,0,0,4,1,35,"3025","川崎"
"1316",22,"","ニック・ファジーカスファジーカス","C","22:27",1,0,9,"0.0%",0,1,"0.0%",1,2,"50.0%",0,7,7,3,1,1,0,1,2,1,0,1,"3025","川崎"
"1317",31,"〇","シェーン・エドワーズエドワーズ","SF/PF","22:27",9,4,9,"44.4%",1,2,"50.0%",0,2,"0.0%",1,3,4,3,1,0,2,3,1,1,1,10,"3025","川崎"
"1318",33,"〇","長谷川 技長谷川","SF","17:11",0,0,1,"0.0%",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,1,0,-1,"3025","川崎"
"1319",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,5,7,0,3,0,0,0,0,0,0,4,"3025","川崎"
"1320",NA,"","合計","","200:00",69,25,59,"42.4%",3,14,"21.4%",16,20,"80.0%",8,33,41,18,11,7,3,6,7,20,2,89,"3025","川崎"
"1321",4,"","狩俣 昌也狩俣","PG","06:08",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,5,0,0,0,"3025","三河"
"1322",5,"","アイザック・バッツバッツ","C","28:27",10,4,10,"40.0%",0,0,"-",2,2,"100.0%",4,8,12,3,0,1,2,0,2,2,0,22,"3025","三河"
"1323",8,"","村上 直村上","PG","03:27",0,0,1,"0.0%",0,0,"-",0,0,"-",0,0,0,0,1,0,0,0,1,0,0,-2,"3025","三河"
"1324",9,"","森川 正明森川","SF","09:34",4,2,2,"100.0%",0,0,"-",0,0,"-",1,2,3,0,2,0,0,0,0,0,0,5,"3025","三河"
"1325",12,"","西川 貴之西川","SF","01:19",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,-1,"3025","三河"
"1326",14,"〇","金丸 晃輔金丸","SG/SF","35:24",21,10,23,"43.5%",1,5,"20.0%",0,0,"-",1,0,1,0,3,0,0,1,0,1,0,6,"3025","三河"
"1327",16,"","松井 啓十郎松井","SG","06:12",3,1,3,"33.3%",1,2,"50.0%",0,0,"-",0,0,0,1,1,1,0,0,0,0,0,2,"3025","三河"
"1328",24,"〇","加藤 寿一加藤","SG","25:02",8,3,4,"75.0%",2,3,"66.7%",0,0,"-",0,2,2,0,0,2,1,0,4,0,0,12,"3025","三河"
"1329",32,"〇","桜木 ジェイアール桜木","PF","31:54",8,3,9,"33.3%",0,0,"-",2,2,"100.0%",2,9,11,9,2,2,1,0,3,1,0,23,"3025","三河"
"1330",33,"〇","グラント・ジェレットジェレット","PF","19:39",3,1,10,"10.0%",0,3,"0.0%",1,1,"100.0%",2,4,6,1,0,0,2,2,1,2,0,3,"3025","三河"
"1331",46,"〇","生原 秀将生原","PG","32:54",3,1,6,"16.7%",1,4,"25.0%",0,0,"-",0,1,1,3,1,1,0,0,4,1,0,2,"3025","三河"
"1332",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,2,2,0,1,0,0,0,0,0,0,1,"3025","三河"
"1333",NA,"","合計","","200:00",60,25,69,"36.2%",5,18,"27.8%",5,5,"100.0%",10,28,38,17,11,7,6,3,20,7,0,73,"3025","三河"
"1334",2,"〇","ロバート・ドジャードジャー","PF","36:16",17,7,17,"41.2%",3,6,"50.0%",0,0,"-",2,9,11,2,2,2,1,1,3,1,1,21,"2996","三遠"
"1335",4,"〇","寺園 脩斗寺園","PG","29:27",5,1,10,"10.0%",1,4,"25.0%",2,4,"50.0%",0,1,1,5,0,1,0,1,2,3,0,1,"2996","三遠"
"1336",5,"","川嶋 勇人川嶋","SG","28:46",7,3,9,"33.3%",1,5,"20.0%",0,0,"-",0,3,3,5,1,2,0,1,1,3,0,10,"2996","三遠"
"1337",6,"〇","長谷川 智伸長谷川","SG/SF","17:43",12,5,7,"71.4%",2,3,"66.7%",0,0,"-",2,1,3,1,0,1,0,0,0,0,0,15,"2996","三遠"
"1338",8,"","太田 敦也太田","C","13:07",7,2,2,"100.0%",0,0,"-",3,4,"75.0%",2,2,4,1,0,2,0,0,4,3,0,13,"2996","三遠"
"1339",11,"〇","岡田 慎吾岡田","SG","25:56",4,2,4,"50.0%",0,1,"0.0%",0,0,"-",0,1,1,5,1,0,0,0,1,1,0,7,"2996","三遠"
"1340",12,"","ダシルバ　ヒサシダシルバ","SG","01:18",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,-1,"2996","三遠"
"1341",21,"","菅野 翔太菅野","SF","02:19",1,0,0,"-",0,0,"-",1,2,"50.0%",0,0,0,0,0,0,0,0,0,1,0,0,"2996","三遠"
"1342",45,"〇","ウィリアム・マクドナルドマクドナルド","C","28:18",19,8,17,"47.1%",1,1,"100.0%",2,2,"100.0%",4,7,11,1,2,2,0,2,3,3,0,22,"2996","三遠"
"1343",73,"","田渡 修人田渡","SG","16:50",5,2,2,"100.0%",1,1,"100.0%",0,0,"-",0,1,1,3,2,1,0,0,1,0,0,8,"2996","三遠"
"1344",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",4,1,5,0,0,0,0,0,0,0,0,5,"2996","三遠"
"1345",NA,"","合計","","200:00",77,30,69,"43.5%",9,22,"40.9%",8,12,"66.7%",14,26,40,23,8,11,1,5,15,15,1,101,"2996","三遠"
"1346",3,"〇","伊藤 達哉伊藤","PG","29:51",16,7,15,"46.7%",2,3,"66.7%",0,0,"-",1,3,4,3,3,0,0,1,1,0,0,12,"2996","京都"
"1347",7,"〇","晴山 ケビン晴山","SF","32:02",5,2,5,"40.0%",0,1,"0.0%",1,3,"33.3%",3,4,7,1,0,2,0,0,2,3,0,10,"2996","京都"
"1348",9,"","綿貫　瞬綿貫","PG","11:30",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,1,2,0,0,0,0,0,0,-1,"2996","京都"
"1349",12,"〇","岡田　優介岡田","SG","32:03",6,2,3,"66.7%",2,3,"66.7%",0,0,"-",0,1,1,0,0,0,0,0,1,3,0,6,"2996","京都"
"1350",13,"","近 忍近","SF","01:56",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"2996","京都"
"1351",20,"","岸田 篤生岸田","PG","01:56",2,1,1,"100.0%",0,0,"-",0,0,"-",0,0,0,0,1,0,0,0,2,0,0,1,"2996","京都"
"1352",32,"〇","ジュリアン・マブンガマブンガ","PF","36:27",16,4,14,"28.6%",0,4,"0.0%",8,8,"100.0%",0,5,5,4,4,1,2,0,3,7,1,14,"2996","京都"
"1353",33,"","内海 慎吾内海","SG","14:15",3,1,1,"100.0%",1,1,"100.0%",0,0,"-",0,1,1,0,0,0,0,0,3,0,0,4,"2996","京都"
"1354",45,"","頓宮 裕人頓宮","PF/C","03:22",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,0,1,0,1,"2996","京都"
"1355",50,"〇","デイヴィッド・サイモンサイモン","C","36:38",16,8,16,"50.0%",0,1,"0.0%",0,0,"-",0,7,7,2,4,1,3,0,3,1,0,17,"2996","京都"
"1356",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,2,3,0,1,0,0,0,0,0,0,2,"2996","京都"
"1357",NA,"","合計","","200:00",64,25,56,"44.6%",5,14,"35.7%",9,11,"81.8%",5,25,30,11,15,4,5,1,15,15,1,66,"2996","京都"
"1358",2,"〇","ロバート・ドジャードジャー","PF","28:45",11,4,11,"36.4%",1,4,"25.0%",2,2,"100.0%",1,8,9,2,2,0,1,0,5,2,0,14,"2997","三遠"
"1359",4,"〇","寺園 脩斗寺園","PG","19:42",10,3,5,"60.0%",2,3,"66.7%",2,2,"100.0%",0,3,3,2,1,0,0,0,1,2,0,12,"2997","三遠"
"1360",5,"","川嶋 勇人川嶋","SG","24:58",16,7,10,"70.0%",1,1,"100.0%",1,2,"50.0%",0,0,0,3,1,1,0,1,4,1,0,15,"2997","三遠"
"1361",6,"〇","長谷川 智伸長谷川","SG/SF","17:25",12,6,7,"85.7%",0,1,"0.0%",0,1,"0.0%",1,4,5,0,3,0,0,0,3,3,0,12,"2997","三遠"
"1362",8,"","太田 敦也太田","C","21:33",4,2,5,"40.0%",0,0,"-",0,0,"-",1,2,3,2,1,0,0,1,0,2,0,5,"2997","三遠"
"1363",11,"〇","岡田 慎吾岡田","SG","30:58",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,4,2,0,0,0,0,0,0,1,"2997","三遠"
"1364",12,"","ダシルバ　ヒサシダシルバ","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"2997","三遠"
"1365",21,"","菅野 翔太菅野","SF","01:25",3,1,1,"100.0%",1,1,"100.0%",0,0,"-",0,1,1,0,0,0,0,0,1,1,0,4,"2997","三遠"
"1366",45,"〇","ウィリアム・マクドナルドマクドナルド","C","28:17",20,9,16,"56.3%",0,0,"-",2,2,"100.0%",5,4,9,3,3,1,0,2,5,2,0,23,"2997","三遠"
"1367",73,"","田渡 修人田渡","SG","26:57",12,5,8,"62.5%",2,4,"50.0%",0,0,"-",0,0,0,3,1,2,0,0,5,0,0,13,"2997","三遠"
"1368",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,2,4,0,0,0,0,0,0,0,0,4,"2997","三遠"
"1369",NA,"","合計","","200:00",88,37,65,"56.9%",7,15,"46.7%",7,9,"77.8%",10,25,35,19,14,4,1,4,24,13,0,103,"2997","三遠"
"1370",3,"〇","伊藤 達哉伊藤","PG","30:32",23,9,15,"60.0%",4,5,"80.0%",1,3,"33.3%",0,0,0,5,0,2,0,1,2,3,0,22,"2997","京都"
"1371",7,"〇","晴山 ケビン晴山","SF","30:03",10,3,7,"42.9%",2,5,"40.0%",2,2,"100.0%",2,2,4,2,1,1,0,0,2,2,0,12,"2997","京都"
"1372",9,"","綿貫　瞬綿貫","PG","15:32",12,4,5,"80.0%",0,0,"-",4,4,"100.0%",0,0,0,1,0,0,0,0,1,2,0,12,"2997","京都"
"1373",12,"〇","岡田　優介岡田","SG","25:55",4,0,0,"-",0,0,"-",4,5,"80.0%",0,1,1,1,0,0,0,0,1,3,0,5,"2997","京都"
"1374",13,"","近 忍近","SF","00:04",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"2997","京都"
"1375",20,"","岸田 篤生岸田","PG","04:29",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,2,0,0,0,0,0,0,0,1,"2997","京都"
"1376",32,"〇","ジュリアン・マブンガマブンガ","PF","37:43",19,5,14,"35.7%",3,8,"37.5%",6,11,"54.5%",1,11,12,5,3,2,2,0,2,11,0,23,"2997","京都"
"1377",33,"","内海 慎吾内海","SG","15:42",0,0,0,"-",0,0,"-",0,0,"-",0,2,2,0,1,0,0,0,2,0,0,1,"2997","京都"
"1378",45,"","頓宮 裕人頓宮","PF/C","04:23",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,"2997","京都"
"1379",50,"〇","デイヴィッド・サイモンサイモン","C","35:37",25,11,17,"64.7%",0,2,"0.0%",3,3,"100.0%",2,1,3,2,1,2,2,0,2,3,1,27,"2997","京都"
"1380",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,3,4,0,2,0,0,0,0,0,0,2,"2997","京都"
"1381",NA,"","合計","","200:00",93,32,59,"54.2%",9,21,"42.9%",20,28,"71.4%",6,20,26,18,8,7,4,1,13,24,1,105,"2997","京都"
"1382",1,"〇","ジョシュ・ダンカンダンカン","PF","33:48",6,1,9,"11.1%",0,3,"0.0%",4,4,"100.0%",1,6,7,4,4,0,2,1,2,3,0,7,"3006","千葉"
"1383",2,"〇","富樫 勇樹富樫","PG","21:50",10,3,12,"25.0%",2,5,"40.0%",2,2,"100.0%",2,0,2,2,1,1,0,2,0,4,0,5,"3006","千葉"
"1384",3,"〇","マイケル・パーカーパーカー","PF","35:09",19,8,11,"72.7%",0,1,"0.0%",3,4,"75.0%",4,6,10,0,1,2,1,0,2,4,0,27,"3006","千葉"
"1385",5,"","田口 成浩田口","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3006","千葉"
"1386",7,"〇","トレイ・ジョーンズジョーンズ","SF","36:45",13,4,10,"40.0%",1,2,"50.0%",4,4,"100.0%",1,4,5,1,3,1,1,1,1,2,0,12,"3006","千葉"
"1387",8,"","大宮 宏正大宮","PF","04:41",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,1,0,0,0,0,0,0,-2,"3006","千葉"
"1388",10,"","アキ・チェンバースチェンバース","SF","06:04",4,2,4,"50.0%",0,1,"0.0%",0,1,"0.0%",0,1,1,0,0,1,0,0,2,1,0,3,"3006","千葉"
"1389",11,"","西村 文男西村","PG","18:10",2,1,2,"50.0%",0,0,"-",0,0,"-",0,3,3,2,0,2,0,0,1,1,0,8,"3006","千葉"
"1390",15,"","藤永 佳昭藤永","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3006","千葉"
"1391",27,"","石井 講祐石井","SG","20:26",2,1,3,"33.3%",0,1,"0.0%",0,0,"-",0,4,4,1,1,1,0,0,4,0,0,5,"3006","千葉"
"1392",31,"","原 修太原","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3006","千葉"
"1393",34,"〇","小野 龍猛小野","SF/PF","23:07",14,5,8,"62.5%",1,1,"100.0%",3,6,"50.0%",1,1,2,1,0,1,0,0,1,4,0,12,"3006","千葉"
"1394",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,0,3,0,0,0,0,0,0,0,0,3,"3006","千葉"
"1395",NA,"","合計","","200:00",70,25,60,"41.7%",4,15,"26.7%",16,21,"76.2%",12,25,37,11,11,9,4,4,13,19,0,80,"3006","千葉"
"1396",2,"〇","ロバート・ドジャードジャー","PF","37:16",14,6,12,"50.0%",1,2,"50.0%",1,2,"50.0%",4,9,13,2,3,0,1,0,3,2,1,20,"3006","三遠"
"1397",4,"〇","寺園 脩斗寺園","PG","32:25",5,2,6,"33.3%",0,1,"0.0%",1,2,"50.0%",1,2,3,4,2,1,0,1,3,1,0,6,"3006","三遠"
"1398",5,"〇","川嶋 勇人川嶋","SG","30:02",13,5,10,"50.0%",1,1,"100.0%",2,3,"66.7%",0,1,1,4,3,3,0,0,3,2,0,12,"3006","三遠"
"1399",6,"","長谷川 智伸長谷川","SG/SF","17:28",0,0,4,"0.0%",0,2,"0.0%",0,0,"-",0,0,0,1,1,1,0,1,4,3,0,-3,"3006","三遠"
"1400",7,"","渡邊 翔太渡邊","PG","01:52",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,"3006","三遠"
"1401",8,"","太田 敦也太田","C","11:38",9,4,9,"44.4%",0,0,"-",1,1,"100.0%",1,3,4,1,0,0,0,2,2,3,0,9,"3006","三遠"
"1402",11,"","岡田 慎吾岡田","SG","14:47",2,1,4,"25.0%",0,1,"0.0%",0,0,"-",0,1,1,0,1,0,0,0,0,0,0,-1,"3006","三遠"
"1403",12,"","ダシルバ　ヒサシダシルバ","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3006","三遠"
"1404",21,"","菅野 翔太菅野","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3006","三遠"
"1405",23,"〇","シャキール・モリスモリス","C","31:06",6,3,5,"60.0%",0,0,"-",0,0,"-",1,4,5,0,4,1,3,0,3,2,2,9,"3006","三遠"
"1406",73,"〇","田渡 修人田渡","SG","23:26",11,4,10,"40.0%",3,8,"37.5%",0,0,"-",0,3,3,4,0,0,0,0,0,0,0,12,"3006","三遠"
"1407",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,2,4,0,2,0,0,0,0,0,0,2,"3006","三遠"
"1408",NA,"","合計","","200:00",60,25,60,"41.7%",5,15,"33.3%",5,8,"62.5%",9,25,34,16,16,6,4,4,19,13,3,66,"3006","三遠"
"1409",1,"","ジョシュ・ダンカンダンカン","PF","12:32",2,1,6,"16.7%",0,0,"-",0,2,"0.0%",1,4,5,0,1,0,0,0,3,1,0,-1,"3007","千葉"
"1410",2,"〇","富樫 勇樹富樫","PG","21:16",15,6,12,"50.0%",3,5,"60.0%",0,0,"-",1,3,4,6,1,0,0,1,1,1,0,18,"3007","千葉"
"1411",3,"〇","マイケル・パーカーパーカー","PF","28:39",16,7,8,"87.5%",1,1,"100.0%",1,1,"100.0%",3,5,8,0,2,0,2,1,1,1,1,23,"3007","千葉"
"1412",5,"","田口 成浩田口","SG","23:27",10,4,7,"57.1%",2,4,"50.0%",0,0,"-",1,0,1,0,0,1,1,0,0,1,0,10,"3007","千葉"
"1413",8,"","大宮 宏正大宮","PF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3007","千葉"
"1414",10,"","アキ・チェンバースチェンバース","SF","21:33",7,3,7,"42.9%",0,1,"0.0%",1,2,"50.0%",1,1,2,1,1,1,0,0,1,1,0,5,"3007","千葉"
"1415",11,"","西村 文男西村","PG","18:44",0,0,4,"0.0%",0,1,"0.0%",0,0,"-",0,5,5,3,3,1,0,0,1,0,0,2,"3007","千葉"
"1416",15,"","藤永 佳昭藤永","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3007","千葉"
"1417",21,"〇","ギャビン・エドワーズエドワーズ","PF","38:49",17,8,17,"47.1%",1,2,"50.0%",0,0,"-",2,12,14,3,2,3,1,1,5,4,1,27,"3007","千葉"
"1418",27,"〇","石井 講祐石井","SG","16:33",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,1,0,1,0,0,1,2,0,2,"3007","千葉"
"1419",31,"","原 修太原","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3007","千葉"
"1420",34,"〇","小野 龍猛小野","SF/PF","18:27",6,2,7,"28.6%",0,1,"0.0%",2,2,"100.0%",0,0,0,0,1,0,0,0,1,1,0,0,"3007","千葉"
"1421",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,3,4,0,0,0,0,0,0,0,0,4,"3007","千葉"
"1422",NA,"","合計","","200:00",73,31,68,"45.6%",7,15,"46.7%",4,7,"57.1%",10,33,43,14,11,7,4,3,14,12,2,90,"3007","千葉"
"1423",2,"〇","ロバート・ドジャードジャー","PF","31:06",8,3,10,"30.0%",0,4,"0.0%",2,3,"66.7%",2,6,8,4,4,2,0,0,1,3,0,10,"3007","三遠"
"1424",4,"〇","寺園 脩斗寺園","PG","19:50",2,0,5,"0.0%",0,3,"0.0%",2,2,"100.0%",0,0,0,3,1,4,0,1,0,2,0,3,"3007","三遠"
"1425",5,"〇","川嶋 勇人川嶋","SG","27:45",5,1,5,"20.0%",0,1,"0.0%",3,4,"75.0%",1,0,1,4,1,0,1,1,4,3,0,5,"3007","三遠"
"1426",6,"","長谷川 智伸長谷川","SG/SF","13:39",3,1,6,"16.7%",1,5,"20.0%",0,0,"-",0,1,1,1,1,1,0,0,1,0,0,0,"3007","三遠"
"1427",7,"","渡邊 翔太渡邊","PG","10:14",0,0,1,"0.0%",0,0,"-",0,0,"-",0,1,1,1,0,0,0,0,0,0,0,1,"3007","三遠"
