"","#","S","PLAYER","PO","MIN","PTS","FGM","FGA","FG%","3FGM","3FGA","3FG%","FTM","FTA","FT%","OR","DR","TR","AS","TO","ST","BS","BSR","F","FD","DUNK","EFF","SHEDULEKEY","TEAM"
"1108",6,"","岩田 涼太岩田","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3646","山形"
"1109",7,"〇","古橋 広樹古橋","SG/SF","17:13",7,3,5,"60.0%",1,2,"50.0%",0,0,"-",0,2,2,0,3,2,0,0,2,0,0,6,"3646","山形"
"1110",9,"","佐藤 正成佐藤","SG/SF","08:31",2,1,2,"50.0%",0,1,"0.0%",0,0,"-",0,1,1,1,1,0,0,0,0,0,0,2,"3646","山形"
"1111",11,"","秋山 熙秋山","PG","13:52",8,3,5,"60.0%",2,2,"100.0%",0,0,"-",1,1,2,1,2,1,0,0,0,1,0,8,"3646","山形"
"1112",12,"","高濱 拓矢高濱","SG","10:17",2,0,2,"0.0%",0,1,"0.0%",2,2,"100.0%",0,0,0,0,1,0,0,0,4,1,0,-1,"3646","山形"
"1113",14,"〇","チュクゥディエベレ・マドゥアバムマドゥアバム","PF/C","25:06",6,2,4,"50.0%",0,0,"-",2,4,"50.0%",3,6,9,1,0,0,0,0,3,4,1,12,"3646","山形"
"1114",23,"〇","ウィル・ヘンリーヘンリー","SF/PF","27:12",10,5,13,"38.5%",0,2,"0.0%",0,2,"0.0%",3,5,8,5,2,0,0,1,1,3,0,11,"3646","山形"
"1115",37,"","河野 誠司河野","PG","16:17",8,3,5,"60.0%",2,4,"50.0%",0,0,"-",1,2,3,4,1,0,0,0,0,0,0,12,"3646","山形"
"1116",50,"","伊澤 実孝伊澤","SF/PF","21:50",2,1,8,"12.5%",0,2,"0.0%",0,0,"-",2,5,7,0,0,0,0,0,2,0,0,2,"3646","山形"
"1117",75,"","赤土 裕典赤土","SF/PF","05:52",8,3,4,"75.0%",2,3,"66.7%",0,0,"-",0,1,1,0,1,1,0,0,1,0,0,8,"3646","山形"
"1118",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,2,2,0,0,0,0,0,0,0,0,2,"3646","山形"
"1119",NA,"","合計","","200:00",72,28,69,"40.6%",8,21,"38.1%",8,13,"61.5%",12,28,40,17,15,4,0,4,17,15,1,72,"3646","山形"
"1120",0,"","上原 壮大郎上原","PG","05:18",1,0,0,"-",0,0,"-",1,2,"50.0%",0,1,1,1,0,0,0,0,2,1,0,2,"3646","西宮"
"1121",2,"〇","ドゥレイロン・バーンズバーンズ","SG/SF","32:57",15,6,12,"50.0%",2,6,"33.3%",1,2,"50.0%",0,8,8,9,1,4,0,0,1,3,0,28,"3646","西宮"
"1122",3,"〇","松崎 賢人松崎","PG","26:10",9,3,4,"75.0%",1,2,"50.0%",2,2,"100.0%",0,3,3,5,0,2,0,0,1,1,0,18,"3646","西宮"
"1123",6,"","大塚 勇人大塚","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3646","西宮"
"1124",9,"〇","谷 直樹谷","SF","29:47",7,3,10,"30.0%",1,3,"33.3%",0,0,"-",1,0,1,0,1,0,1,0,1,1,0,1,"3646","西宮"
"1125",13,"〇","道原 紀晃道原","PG/SG","28:32",21,8,12,"66.7%",3,4,"75.0%",2,2,"100.0%",1,2,3,4,1,0,1,0,1,3,0,24,"3646","西宮"
"1126",15,"","谷口 淳谷口","PF","12:32",3,1,1,"100.0%",0,0,"-",1,2,"50.0%",1,2,3,0,0,0,0,0,0,2,0,5,"3646","西宮"
"1127",19,"","梁川 禎浩梁川","SG","23:16",10,4,8,"50.0%",1,3,"33.3%",1,2,"50.0%",0,1,1,1,0,0,1,0,2,2,0,8,"3646","西宮"
"1128",33,"〇","ランディー・ホワイトホワイト","C","23:41",23,10,13,"76.9%",3,5,"60.0%",0,2,"0.0%",1,6,7,1,2,5,1,0,3,2,0,30,"3646","西宮"
"1129",35,"","内藤 健太内藤","SG","04:55",4,1,3,"33.3%",0,1,"0.0%",2,2,"100.0%",0,1,1,0,1,0,0,0,0,1,0,2,"3646","西宮"
"1130",47,"","土屋 アリスター時生土屋","C","12:52",6,3,4,"75.0%",0,0,"-",0,1,"0.0%",0,1,1,0,1,0,0,0,4,1,0,4,"3646","西宮"
"1131",91,"","佐藤 浩貴佐藤","C","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3646","西宮"
"1132",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,5,5,0,1,0,0,0,0,0,0,4,"3646","西宮"
"1133",NA,"","合計","","200:00",99,39,67,"58.2%",11,24,"45.8%",10,17,"58.8%",4,30,34,21,8,11,4,0,15,17,0,126,"3646","西宮"
"1134",2,"〇","徳川 慎之介徳川","SG","09:44",0,0,3,"0.0%",0,1,"0.0%",0,0,"-",1,0,1,0,1,0,0,0,0,1,0,-3,"3528","福島"
"1135",4,"","猪狩 渉猪狩","PG","00:13",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3528","福島"
"1136",8,"〇","村上 慎也村上","PG","31:50",13,5,10,"50.0%",1,2,"50.0%",2,4,"50.0%",0,0,0,8,5,1,1,0,1,5,0,11,"3528","福島"
"1137",9,"〇","神原 裕司神原","PG/SG","28:01",12,4,8,"50.0%",2,3,"66.7%",2,4,"50.0%",1,3,4,2,2,2,0,1,1,4,0,12,"3528","福島"
"1138",18,"","川満 寿史川満","SF","09:02",2,1,2,"50.0%",0,0,"-",0,0,"-",0,2,2,0,0,1,0,0,1,0,0,4,"3528","福島"
"1139",24,"","鈴木 大鈴木","PG/SG","21:51",6,2,3,"66.7%",0,0,"-",2,2,"100.0%",0,2,2,1,2,0,0,0,1,2,0,6,"3528","福島"
"1140",30,"〇","イバン・ラベネルラベネル","PF","25:23",15,6,11,"54.5%",1,3,"33.3%",2,2,"100.0%",1,7,8,2,0,3,1,0,5,1,0,24,"3528","福島"
"1141",32,"","武藤 修平武藤","PF","21:44",6,2,8,"25.0%",0,3,"0.0%",2,2,"100.0%",1,0,1,2,1,1,1,0,2,4,0,4,"3528","福島"
"1142",34,"","前田 陽介前田","PF","16:24",12,4,9,"44.4%",4,8,"50.0%",0,0,"-",0,0,0,0,2,0,0,1,1,1,0,5,"3528","福島"
"1143",43,"〇","クリス・ブレディブレディ","C","35:25",13,5,9,"55.6%",0,0,"-",3,8,"37.5%",5,12,17,1,1,0,1,0,4,6,1,22,"3528","福島"
"1144",51,"","安慶 大樹安慶","PF","00:23",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3528","福島"
"1145",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,2,3,0,0,0,0,0,0,0,0,3,"3528","福島"
"1146",NA,"","合計","","200:00",79,29,63,"46.0%",8,20,"40.0%",13,22,"59.1%",10,28,38,16,14,8,4,2,16,24,1,88,"3528","福島"
"1147",1,"〇","タイラー・ハリスハリス","PF","37:42",36,14,22,"63.6%",0,0,"-",8,19,"42.1%",1,13,14,4,3,1,0,0,4,11,1,33,"3528","仙台"
"1148",5,"〇","ダニエル・ミラーミラー","C","38:47",4,1,6,"16.7%",0,0,"-",2,2,"100.0%",3,8,11,4,5,1,0,1,4,1,0,10,"3528","仙台"
"1149",6,"","新号 健新号","PG","18:48",5,2,4,"50.0%",0,1,"0.0%",1,1,"100.0%",0,1,1,0,0,2,0,0,2,0,0,6,"3528","仙台"
"1150",7,"〇","澤邉 圭太澤邉","SG","27:00",4,1,5,"20.0%",0,3,"0.0%",2,2,"100.0%",1,1,2,2,3,1,0,1,2,1,0,2,"3528","仙台"
"1151",8,"〇","月野 雅人月野","PG","21:12",7,3,4,"75.0%",1,1,"100.0%",0,0,"-",0,1,1,5,2,2,0,0,3,0,0,12,"3528","仙台"
"1152",10,"","菅澤 紀行菅澤","PF","01:56",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,-1,"3528","仙台"
"1153",11,"〇","白戸 大聖白戸","SG","24:45",10,4,7,"57.1%",1,2,"50.0%",1,1,"100.0%",0,1,1,1,0,1,2,0,1,1,0,12,"3528","仙台"
"1154",12,"","泉 秀岳泉","SF","10:13",2,1,1,"100.0%",0,0,"-",0,0,"-",0,1,1,0,0,2,0,0,2,0,0,5,"3528","仙台"
"1155",22,"","宮本 滉希宮本","PF","01:34",0,0,2,"0.0%",0,0,"-",0,0,"-",1,0,1,0,1,0,0,2,0,0,0,-2,"3528","仙台"
"1156",32,"","安部 潤安部","PG/SG","18:03",4,1,4,"25.0%",1,3,"33.3%",1,1,"100.0%",0,0,0,0,1,0,0,0,5,1,0,0,"3528","仙台"
"1157",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,2,3,0,0,0,0,0,0,0,0,3,"3528","仙台"
"1158",NA,"","合計","","200:00",72,27,56,"48.2%",3,11,"27.3%",15,26,"57.7%",7,28,35,16,15,10,2,4,24,15,1,80,"3528","仙台"
"1159",2,"〇","徳川 慎之介徳川","SG","10:35",2,0,0,"-",0,0,"-",2,4,"50.0%",0,1,1,1,0,0,0,0,0,3,0,2,"3529","福島"
"1160",4,"","猪狩 渉猪狩","PG","00:55",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,1,1,0,0,0,1,0,0,0,"3529","福島"
"1161",8,"〇","村上 慎也村上","PG","33:35",13,5,11,"45.5%",1,5,"20.0%",2,2,"100.0%",1,2,3,3,2,1,0,1,1,3,0,12,"3529","福島"
"1162",9,"〇","神原 裕司神原","PG/SG","21:31",4,1,5,"20.0%",0,4,"0.0%",2,2,"100.0%",1,1,2,1,0,2,0,0,4,2,0,5,"3529","福島"
"1163",18,"","川満 寿史川満","SF","07:28",4,1,1,"100.0%",0,0,"-",2,2,"100.0%",0,0,0,0,0,0,0,0,0,1,0,4,"3529","福島"
"1164",24,"","鈴木 大鈴木","PG/SG","20:07",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,1,1,0,0,0,1,0,0,-1,"3529","福島"
"1165",30,"〇","イバン・ラベネルラベネル","PF","34:26",19,7,17,"41.2%",0,0,"-",5,6,"83.3%",3,8,11,4,3,1,0,1,4,7,0,21,"3529","福島"
"1166",32,"","武藤 修平武藤","PF","22:27",4,2,6,"33.3%",0,1,"0.0%",0,0,"-",1,1,2,5,1,1,0,1,5,0,0,7,"3529","福島"
"1167",34,"","前田 陽介前田","PF","24:00",11,4,7,"57.1%",3,5,"60.0%",0,0,"-",0,2,2,0,0,0,0,1,1,0,0,10,"3529","福島"
"1168",43,"〇","クリス・ブレディブレディ","C","20:19",10,5,11,"45.5%",0,0,"-",0,2,"0.0%",1,3,4,1,3,1,0,0,4,1,1,5,"3529","福島"
"1169",51,"","安慶 大樹安慶","PF","04:37",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,"3529","福島"
"1170",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,5,5,0,2,0,0,0,0,0,0,3,"3529","福島"
"1171",NA,"","合計","","200:00",67,25,59,"42.4%",4,16,"25.0%",13,18,"72.2%",7,23,30,17,13,6,0,4,22,17,1,68,"3529","福島"
"1172",1,"〇","タイラー・ハリスハリス","PF","32:53",19,5,12,"41.7%",0,1,"0.0%",9,12,"75.0%",2,6,8,7,3,1,0,0,3,7,0,22,"3529","仙台"
"1173",5,"〇","ダニエル・ミラーミラー","C","33:25",8,4,9,"44.4%",0,0,"-",0,0,"-",2,9,11,5,4,0,2,0,3,3,0,17,"3529","仙台"
"1174",6,"","新号 健新号","PG","09:11",2,0,4,"0.0%",0,2,"0.0%",2,2,"100.0%",0,0,0,2,1,1,0,0,2,1,0,0,"3529","仙台"
"1175",7,"〇","澤邉 圭太澤邉","SG","25:25",15,4,9,"44.4%",0,1,"0.0%",7,8,"87.5%",0,1,1,2,2,0,1,0,0,4,0,11,"3529","仙台"
"1176",8,"〇","月野 雅人月野","PG","30:49",9,4,8,"50.0%",1,1,"100.0%",0,0,"-",0,5,5,3,1,1,0,0,2,0,0,13,"3529","仙台"
"1177",10,"","菅澤 紀行菅澤","PF","07:11",5,1,3,"33.3%",1,1,"100.0%",2,2,"100.0%",1,0,1,0,0,0,0,0,0,3,0,4,"3529","仙台"
"1178",11,"〇","白戸 大聖白戸","SG","12:34",2,0,2,"0.0%",0,1,"0.0%",2,2,"100.0%",0,1,1,1,0,0,0,0,4,2,0,2,"3529","仙台"
"1179",12,"","泉 秀岳泉","SF","21:29",10,3,4,"75.0%",2,2,"100.0%",2,3,"66.7%",1,3,4,0,0,0,0,0,0,1,0,12,"3529","仙台"
"1180",22,"","宮本 滉希宮本","PF","06:31",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,0,0,1,0,1,0,0,2,"3529","仙台"
"1181",32,"","安部 潤安部","PG/SG","20:32",9,3,4,"75.0%",1,1,"100.0%",2,2,"100.0%",0,0,0,0,0,0,0,0,2,1,0,8,"3529","仙台"
"1182",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,1,3,0,0,0,0,0,0,0,0,3,"3529","仙台"
"1183",NA,"","合計","","200:00",79,24,55,"43.6%",5,10,"50.0%",26,31,"83.9%",8,27,35,20,11,3,4,0,17,22,0,94,"3529","仙台"
"1184",0,"〇","大澤 歩大澤","PG","29:58",3,1,2,"50.0%",1,2,"50.0%",0,0,"-",1,3,4,4,2,1,0,0,3,1,0,9,"3558","香川"
"1185",2,"〇","レジナルド・ウォーレンウォーレン","PF/C","34:12",15,6,17,"35.3%",1,2,"50.0%",2,5,"40.0%",3,10,13,4,2,0,0,1,2,5,0,16,"3558","香川"
"1186",7,"","堀川 竜一堀川","SF","20:48",3,1,3,"33.3%",1,3,"33.3%",0,0,"-",0,3,3,0,0,0,0,0,3,1,0,4,"3558","香川"
"1187",14,"","高比良 寛治高比良","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3558","香川"
"1188",17,"","石川 智也石川","PG","19:44",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",1,0,1,1,2,3,0,0,2,0,0,1,"3558","香川"
"1189",20,"","安部 瑞基安部","SG","13:24",7,3,6,"50.0%",1,4,"25.0%",0,2,"0.0%",1,3,4,1,2,0,0,0,3,1,0,5,"3558","香川"
"1190",25,"","原田 祥伍原田","PF","02:54",0,0,1,"0.0%",0,0,"-",0,0,"-",0,2,2,0,1,0,1,0,1,1,0,1,"3558","香川"
"1191",30,"〇","テレンス・ウッドベリーウッドベリー","SG/SF","34:05",29,12,18,"66.7%",2,4,"50.0%",3,4,"75.0%",0,6,6,6,0,0,0,0,1,4,0,34,"3558","香川"
"1192",41,"〇","高田 秀一高田","SF/PF","14:41",0,0,3,"0.0%",0,2,"0.0%",0,0,"-",0,0,0,1,1,0,0,0,0,0,0,-3,"3558","香川"
"1193",88,"〇","木村 啓太郎木村","PG","30:14",16,6,8,"75.0%",2,2,"100.0%",2,4,"50.0%",0,2,2,2,1,0,0,0,3,4,0,15,"3558","香川"
"1194",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,3,3,0,2,0,0,0,0,0,0,1,"3558","香川"
"1195",NA,"","合計","","200:00",73,29,60,"48.3%",8,20,"40.0%",7,15,"46.7%",6,32,38,19,13,4,1,1,18,17,0,83,"3558","香川"
"1196",2,"","徳川 慎之介徳川","SG","07:29",2,1,4,"25.0%",0,2,"0.0%",0,0,"-",0,1,1,0,2,1,0,0,2,1,0,-1,"3558","福島"
"1197",4,"","猪狩 渉猪狩","PG","02:59",0,0,2,"0.0%",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,-2,"3558","福島"
"1198",8,"〇","村上 慎也村上","PG","18:11",0,0,4,"0.0%",0,3,"0.0%",0,0,"-",0,1,1,4,0,1,0,0,0,1,0,2,"3558","福島"
"1199",9,"〇","神原 裕司神原","PG/SG","33:20",12,5,10,"50.0%",2,4,"50.0%",0,0,"-",1,2,3,5,1,2,0,0,2,2,0,16,"3558","福島"
"1200",18,"","川満 寿史川満","SF","07:28",2,1,5,"20.0%",0,2,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,2,0,0,-2,"3558","福島"
"1201",24,"","鈴木 大鈴木","PG/SG","16:23",2,1,3,"33.3%",0,1,"0.0%",0,0,"-",0,0,0,0,1,1,0,0,0,0,0,0,"3558","福島"
"1202",30,"〇","イバン・ラベネルラベネル","PF","35:04",19,9,16,"56.3%",0,1,"0.0%",1,2,"50.0%",3,5,8,4,4,0,0,0,3,6,0,19,"3558","福島"
"1203",32,"","武藤 修平武藤","PF","16:17",8,3,7,"42.9%",0,2,"0.0%",2,2,"100.0%",3,3,6,1,3,1,0,1,3,3,0,9,"3558","福島"
"1204",34,"〇","前田 陽介前田","PF","25:06",8,3,10,"30.0%",2,8,"25.0%",0,0,"-",0,1,1,3,0,1,0,0,0,0,0,6,"3558","福島"
"1205",43,"〇","クリス・ブレディブレディ","C","27:45",2,0,3,"0.0%",0,0,"-",2,4,"50.0%",0,8,8,1,2,0,1,0,2,2,0,5,"3558","福島"
"1206",51,"","安慶 大樹安慶","PF","09:58",5,2,5,"40.0%",0,2,"0.0%",1,1,"100.0%",3,0,3,0,0,0,0,0,3,3,0,5,"3558","福島"
"1207",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,4,7,0,0,0,0,0,0,0,0,7,"3558","福島"
"1208",NA,"","合計","","200:00",60,25,69,"36.2%",4,25,"16.0%",6,9,"66.7%",13,25,38,18,13,7,1,1,17,18,0,64,"3558","福島"
"1209",0,"〇","大澤 歩大澤","PG","05:30",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,1,0,0,"3559","香川"
"1210",2,"〇","レジナルド・ウォーレンウォーレン","PF/C","32:31",16,6,12,"50.0%",2,5,"40.0%",2,6,"33.3%",1,4,5,4,2,2,0,0,2,5,0,15,"3559","香川"
"1211",7,"〇","堀川 竜一堀川","SF","22:04",0,0,4,"0.0%",0,4,"0.0%",0,0,"-",0,2,2,3,1,0,0,0,1,0,0,0,"3559","香川"
"1212",14,"","高比良 寛治高比良","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3559","香川"
"1213",17,"","石川 智也石川","PG","20:53",1,0,2,"0.0%",0,0,"-",1,2,"50.0%",0,0,0,1,1,0,0,0,2,1,0,-2,"3559","香川"
"1214",20,"","安部 瑞基安部","SG","22:46",7,3,9,"33.3%",1,6,"16.7%",0,0,"-",2,0,2,1,0,1,0,0,3,0,0,5,"3559","香川"
"1215",25,"","原田 祥伍原田","PF","10:57",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,"3559","香川"
"1216",30,"〇","テレンス・ウッドベリーウッドベリー","SG/SF","36:22",22,5,13,"38.5%",0,2,"0.0%",12,15,"80.0%",2,9,11,3,2,0,0,1,2,12,0,23,"3559","香川"
"1217",41,"","高田 秀一高田","SF/PF","18:06",9,2,7,"28.6%",0,2,"0.0%",5,8,"62.5%",1,0,1,0,0,0,0,1,1,5,0,2,"3559","香川"
"1218",88,"〇","木村 啓太郎木村","PG","30:51",14,4,4,"100.0%",2,2,"100.0%",4,5,"80.0%",1,2,3,2,5,1,0,0,4,2,0,14,"3559","香川"
"1219",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,2,2,0,1,0,0,0,0,0,0,1,"3559","香川"
"1220",NA,"","合計","","200:00",69,20,51,"39.2%",5,21,"23.8%",24,36,"66.7%",7,19,26,14,12,4,0,2,16,26,0,58,"3559","香川"
"1221",2,"","徳川 慎之介徳川","SG","19:53",9,3,6,"50.0%",1,3,"33.3%",2,2,"100.0%",0,2,2,1,0,1,0,0,4,1,0,10,"3559","福島"
"1222",4,"","猪狩 渉猪狩","PG","03:24",1,0,0,"-",0,0,"-",1,2,"50.0%",0,0,0,1,0,0,0,0,0,2,0,1,"3559","福島"
"1223",8,"","村上 慎也村上","PG","23:20",9,3,6,"50.0%",1,2,"50.0%",2,3,"66.7%",0,3,3,5,3,1,0,0,1,3,0,11,"3559","福島"
"1224",9,"〇","神原 裕司神原","PG/SG","13:16",7,3,5,"60.0%",1,2,"50.0%",0,0,"-",1,1,2,1,0,1,0,0,3,1,0,9,"3559","福島"
"1225",18,"","川満 寿史川満","SF","24:02",9,3,8,"37.5%",2,4,"50.0%",1,2,"50.0%",1,2,3,5,1,0,0,0,3,3,0,10,"3559","福島"
"1226",24,"〇","鈴木 大鈴木","PG/SG","15:58",4,1,4,"25.0%",0,0,"-",2,2,"100.0%",1,2,3,1,1,1,0,0,1,2,0,5,"3559","福島"
"1227",30,"〇","イバン・ラベネルラベネル","PF","27:35",16,8,12,"66.7%",0,2,"0.0%",0,0,"-",3,6,9,2,2,0,0,0,3,2,1,21,"3559","福島"
"1228",32,"〇","武藤 修平武藤","PF","27:55",9,4,7,"57.1%",1,1,"100.0%",0,0,"-",3,1,4,3,1,1,1,0,2,1,0,14,"3559","福島"
"1229",34,"〇","前田 陽介前田","PF","14:03",5,1,4,"25.0%",1,4,"25.0%",2,2,"100.0%",0,0,0,1,1,0,0,0,2,1,0,2,"3559","福島"
"1230",43,"","クリス・ブレディブレディ","C","21:41",14,7,11,"63.6%",0,0,"-",0,0,"-",1,8,9,1,2,0,1,0,4,0,1,19,"3559","福島"
"1231",51,"","安慶 大樹安慶","PF","08:53",2,1,3,"33.3%",0,1,"0.0%",0,0,"-",1,0,1,0,1,0,0,0,3,0,0,0,"3559","福島"
"1232",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,3,4,0,0,0,0,0,0,0,0,4,"3559","福島"
"1233",NA,"","合計","","200:00",85,34,66,"51.5%",7,19,"36.8%",10,13,"76.9%",12,28,40,21,12,5,2,0,26,16,2,106,"3559","福島"
"1234",0,"","浅野 崇史浅野","SF","04:15",2,1,2,"50.0%",0,0,"-",0,0,"-",0,0,0,0,0,0,0,1,1,1,0,1,"3568","八王子"
"1235",2,"","大城 侑朔大城","PG","17:51",7,3,8,"37.5%",1,3,"33.3%",0,0,"-",0,0,0,0,0,2,0,0,2,1,0,4,"3568","八王子"
"1236",3,"〇","亀崎 光博亀崎","SF","35:34",10,5,12,"41.7%",0,3,"0.0%",0,0,"-",1,1,2,4,1,2,0,1,1,1,0,10,"3568","八王子"
"1237",5,"","ウェスリー・ミッターミッター","PG","19:20",3,1,4,"25.0%",0,1,"0.0%",1,1,"100.0%",1,2,3,1,0,0,1,0,1,2,0,5,"3568","八王子"
"1238",11,"〇","ルブライアン・ナッシュナッシュ","SF","39:25",29,11,22,"50.0%",0,0,"-",7,11,"63.6%",5,12,17,4,5,2,3,1,2,10,0,35,"3568","八王子"
"1239",14,"〇","地久里 謙成地久里","SF","34:05",12,6,11,"54.5%",0,1,"0.0%",0,0,"-",1,2,3,2,0,0,0,1,1,0,0,12,"3568","八王子"
"1240",39,"","福田 幹也福田","SF/PF","16:05",3,1,2,"50.0%",1,1,"100.0%",0,0,"-",1,2,3,0,0,1,0,0,3,1,0,6,"3568","八王子"
"1241",52,"〇","アレクサンダー・ジョーンズジョーンズ","C","09:53",11,4,8,"50.0%",0,0,"-",3,3,"100.0%",3,6,9,0,1,0,0,0,2,2,0,15,"3568","八王子"
"1242",77,"〇","大金 広弥大金","PG","23:32",6,2,5,"40.0%",0,2,"0.0%",2,2,"100.0%",0,6,6,2,2,1,1,0,3,3,0,11,"3568","八王子"
"1243",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,2,3,0,1,0,0,0,0,0,0,2,"3568","八王子"
"1244",NA,"","合計","","200:00",83,34,74,"45.9%",2,11,"18.2%",13,17,"76.5%",13,33,46,13,10,8,5,4,16,21,0,101,"3568","八王子"
"1245",2,"〇","徳川 慎之介徳川","SG","10:34",7,3,5,"60.0%",1,3,"33.3%",0,0,"-",0,2,2,1,0,1,0,0,4,1,0,9,"3568","福島"
"1246",4,"","猪狩 渉猪狩","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3568","福島"
"1247",8,"〇","村上 慎也村上","PG","31:35",14,4,11,"36.4%",1,5,"20.0%",5,6,"83.3%",0,3,3,6,2,2,1,2,1,5,0,16,"3568","福島"
"1248",9,"〇","神原 裕司神原","PG/SG","16:11",0,0,5,"0.0%",0,1,"0.0%",0,0,"-",2,2,4,0,1,1,1,0,0,0,0,0,"3568","福島"
"1249",18,"","川満 寿史川満","SF","22:07",3,1,3,"33.3%",1,1,"100.0%",0,0,"-",2,1,3,3,0,0,2,0,2,1,0,9,"3568","福島"
"1250",24,"","鈴木 大鈴木","PG/SG","27:20",10,4,9,"44.4%",2,3,"66.7%",0,0,"-",0,1,1,1,1,0,0,1,1,0,0,6,"3568","福島"
"1251",30,"〇","イバン・ラベネルラベネル","PF","29:32",24,11,24,"45.8%",0,2,"0.0%",2,4,"50.0%",4,8,12,6,2,0,0,1,5,5,0,25,"3568","福島"
"1252",32,"","武藤 修平武藤","PF","16:27",11,4,7,"57.1%",3,4,"75.0%",0,0,"-",0,4,4,3,3,0,0,0,3,3,0,12,"3568","福島"
"1253",34,"","前田 陽介前田","PF","24:49",5,2,7,"28.6%",1,5,"20.0%",0,0,"-",1,1,2,3,0,0,0,0,0,0,0,5,"3568","福島"
"1254",43,"〇","クリス・ブレディブレディ","C","14:08",7,2,3,"66.7%",1,1,"100.0%",2,2,"100.0%",1,5,6,0,0,0,0,0,5,1,1,12,"3568","福島"
"1255",51,"","安慶 大樹安慶","PF","07:17",0,0,1,"0.0%",0,0,"-",0,0,"-",0,0,0,0,3,0,0,1,1,0,0,-4,"3568","福島"
"1256",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,3,6,0,0,0,0,0,0,0,0,6,"3568","福島"
"1257",NA,"","合計","","200:00",81,31,75,"41.3%",10,25,"40.0%",9,12,"75.0%",13,30,43,23,12,4,4,5,22,16,1,96,"3568","福島"
"1258",0,"","浅野 崇史浅野","SF","23:35",11,2,4,"50.0%",0,0,"-",7,8,"87.5%",2,3,5,2,1,0,0,0,4,5,0,14,"3569","八王子"
"1259",2,"","大城 侑朔大城","PG","11:51",2,1,4,"25.0%",0,3,"0.0%",0,0,"-",1,1,2,4,0,0,0,0,3,0,0,5,"3569","八王子"
"1260",3,"〇","亀崎 光博亀崎","SF","20:47",2,1,5,"20.0%",0,1,"0.0%",0,0,"-",0,1,1,1,1,0,0,0,1,0,0,-1,"3569","八王子"
"1261",5,"","ウェスリー・ミッターミッター","PG","17:01",2,1,5,"20.0%",0,2,"0.0%",0,0,"-",0,1,1,1,0,0,0,0,3,1,0,0,"3569","八王子"
"1262",11,"〇","ルブライアン・ナッシュナッシュ","SF","27:39",16,5,13,"38.5%",2,3,"66.7%",4,4,"100.0%",1,5,6,3,2,0,0,0,5,4,1,15,"3569","八王子"
"1263",14,"〇","地久里 謙成地久里","SF","35:22",16,6,12,"50.0%",2,3,"66.7%",2,2,"100.0%",1,3,4,2,1,2,0,0,2,1,0,17,"3569","八王子"
"1264",39,"","福田 幹也福田","SF/PF","10:43",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,1,0,0,0,0,2,1,0,1,"3569","八王子"
